date_time,tick_num,open,high,low,close,lowest,highest
2017-11-19 03:40:00.000,5229,336.02,349.79,333.67,346.03,2.8899228390739964e-05,0.07088980724214673
2017-11-19 08:10:00.000,5283,346.04,370.56,346.04,363.98,-0.04508489477443822,0.0024177152590801566
2017-11-19 14:45:00.000,5362,363.8,364.86,351.61,359.97,-0.034447315054032375,0.018112620496152407
2017-11-19 22:45:00.000,5458,359.73,362.93,347.57,357.22,-0.010217792956721443,0.04218688763227141
2017-11-20 04:50:00.000,5531,357.19,363.77,353.57,358.41,-0.015652465053988485,0.03872659803018887
2017-11-20 12:30:00.000,5623,358.56,360.48,355.23,357.21,-0.013017552700092319,0.04221606338008466
2017-11-20 19:10:00.000,5703,357.58,366.49,357.58,365.17,-0.03453186187255255,0.019497768162773516
2017-11-21 02:40:00.000,5793,365.12,372.29,364.26,372.29,-0.05299632007306137,0.003411319132933954
2017-11-21 04:15:00.000,5812,372.12,372.12,352.8,358.63,-0.016925522125867867,0.04163064997351032
2017-11-21 07:35:00.000,5852,357.96,363.42,352.56,361.59,-0.004120689178351039,0.0331037915871568
2017-11-21 13:15:00.000,5920,363.3,371.11,363.06,368.4,-0.025054288816503695,0.014006514657980525
2017-11-21 20:20:00.000,6005,368.23,373.56,363.12,367.29,-0.02210787116447495,0.0452503471371396
2017-11-22 04:15:00.000,6100,367.27,367.68,360.1,364.62,-0.014947068180571522,0.052904393615270745
2017-11-22 12:00:00.000,6193,365.99,371.01,364.36,365.91,-0.018419830012844713,0.08436500778880038
2017-11-22 17:45:00.000,6262,366.86,366.9,359.17,364.21,-0.001263007605502264,0.10342934021580961
2017-11-23 00:50:00.000,6347,363.75,383.91,363.75,383.68,-0.022649082568807332,0.10508757297748121
2017-11-23 06:05:00.000,6410,381.03,383.0,374.99,381.48,-0.010695187165775508,0.11146062703156123
2017-11-23 10:15:00.000,6460,381.42,396.78,377.4,396.78,-0.016835525984172463,0.06860224809718239
2017-11-23 14:25:00.000,6510,397.08,401.88,390.1,401.88,-0.016323280581268047,0.055041305862446516
2017-11-23 17:45:00.000,6550,403.67,424.0,403.67,418.18,-0.05466545506719597,0.016308766559854592
2017-11-23 23:45:00.000,6622,419.0,423.95,409.01,409.01,-0.033471064277157035,0.08554803061049855
2017-11-24 04:35:00.000,6680,408.25,414.68,395.32,410.25,-0.03285801340645952,0.11522242535039605
2017-11-24 09:20:00.000,6737,409.25,413.9,396.77,400.05,0.020747406574178257,0.15398075240594916
2017-11-24 12:45:00.000,6778,410.18,425.0,408.35,425.0,0.007670588235294097,0.11548235294117644
2017-11-24 14:15:00.000,6796,428.26,444.0,428.26,441.3,-0.018128257421255383,0.08721957851801497
2017-11-24 16:20:00.000,6821,439.32,457.52,433.3,450.61,-0.010230576329863992,0.06475666318989814
2017-11-24 19:50:00.000,6863,449.0,461.65,446.0,458.07,-0.015499814438841152,0.04741633374811716
2017-11-25 00:40:00.000,6921,457.87,474.08,450.97,474.08,-0.04828299021262231,0.012044380695241387
2017-11-25 03:25:00.000,6954,473.44,479.79,458.88,465.0,-0.0296989247311828,0.015075268817204281
2017-11-25 07:45:00.000,7006,463.99,471.34,457.49,461.99,-0.03435139288729194,0.021688781142448932
2017-11-25 11:35:00.000,7052,462.0,466.99,451.19,466.99,-0.048737660335339064,0.010749694854279495
2017-11-25 16:45:00.000,7114,464.03,472.01,458.97,467.49,-0.049755074974865754,-0.0011123232582514744
2017-11-26 00:10:00.000,7203,466.79,466.97,456.3,456.3,-0.026451895682664896,0.01713784790707866
2017-11-26 04:35:00.000,7256,456.78,459.96,446.12,455.57,-0.024891893671664014,0.019382312268147562
2017-11-26 08:55:00.000,7308,454.98,454.98,444.23,454.45,-0.0207283529541204,0.03641764770601829
2017-11-26 13:50:00.000,7367,455.94,464.12,454.01,457.99,-0.028297561082119775,0.06266512369265702
2017-11-26 18:25:00.000,7422,458.01,460.36,447.06,448.1,-0.006851149297032024,0.0861191698281633
2017-11-27 00:00:00.000,7489,446.41,464.4,445.03,464.01,-0.02260727139501306,0.04887825693411781
2017-11-27 03:50:00.000,7535,466.98,471.0,461.24,465.7,-0.02615417650848187,0.04507193472192401
2017-11-27 07:00:00.000,7573,465.61,486.69,465.61,486.02,-0.06686967614501461,-0.0007612855438047911
2017-11-27 09:50:00.000,7607,483.13,485.65,453.52,461.51,-0.013260817750427954,0.042382613594505
2017-11-27 13:45:00.000,7654,459.92,472.97,455.39,470.05,-0.017296032336985418,0.023444314434634576
2017-11-27 18:35:00.000,7712,469.79,481.07,461.92,467.98,-0.02027864438651226,0.02034274969015766
2017-11-28 01:05:00.000,7790,467.23,475.0,465.22,471.0,-0.03386411889596601,0.013800424628450107
2017-11-28 04:55:00.000,7836,470.7,477.5,466.68,476.87,-0.045756705181705694,-0.0010065636336947558
2017-11-28 08:35:00.000,7880,476.39,476.39,466.06,469.28,-0.03032304807364465,0.007927037163314072
2017-11-28 12:50:00.000,7931,470.89,473.0,458.49,458.49,-0.007502889921263272,0.046849440554864924
2017-11-28 15:25:00.000,7962,455.05,469.95,455.05,467.28,-0.024011299435028187,0.027157164869029395
2017-11-28 20:20:00.000,8021,467.15,468.79,461.51,465.07,-0.019373427656051757,0.03203818779968614
2017-11-29 01:55:00.000,8088,466.02,471.99,463.7,469.59,-0.028812368236120815,0.04772248131348629
2017-11-29 04:35:00.000,8120,470.0,479.97,467.97,474.97,-0.03981304082363102,0.07796281870433916
2017-11-29 06:30:00.000,8143,474.92,477.63,456.06,466.98,-0.020857424300826606,0.09640669835967275
2017-11-29 10:10:00.000,8187,462.51,472.51,457.24,470.59,-0.0021462419515926624,0.0879959200153
2017-11-29 12:30:00.000,8215,470.9,492.0,469.58,492.0,-0.0936178861788618,0.04065040650406504
2017-11-29 13:55:00.000,8232,491.13,512.0,491.01,500.41,-0.22061909234427776,0.009172478567574539
2017-11-29 15:30:00.000,8251,500.74,505.0,480.8,481.89,-0.19066591960820933,0.01267924215069832
2017-11-29 16:50:00.000,8267,471.28,488.0,471.28,485.0,-0.1958556701030928,-0.00237113402061851
2017-11-29 19:15:00.000,8296,483.85,483.85,445.94,445.94,-0.12542046015158992,0.004597030990716265
2017-11-29 20:05:00.000,8306,444.0,444.0,390.01,425.94,-0.04916185378222284,0.05829459548293183
2017-11-29 21:35:00.000,8324,430.5,445.03,405.0,421.78,-0.022808099008961896,0.07876143961306849
2017-11-29 23:20:00.000,8345,419.98,436.92,419.98,425.18,-0.030622324662495842,0.07013500164636152
2017-11-30 01:25:00.000,8370,424.9,447.99,412.16,447.99,-0.07254626219335253,0.0156476707069354
2017-11-30 04:00:00.000,8401,449.98,450.77,437.57,450.3,-0.0773040195425272,0.010437486120364176
2017-11-30 06:20:00.000,8429,452.99,455.0,424.02,428.82,-0.09519145562240566,0.03875752063802995
2017-11-30 08:15:00.000,8452,425.01,443.55,418.07,443.55,-0.12523954458347428,0.00426107541427119
2017-11-30 10:55:00.000,8484,445.44,445.44,415.49,415.49,-0.06616284387109199,0.027870706876218402
2017-11-30 12:55:00.000,8508,418.7,427.07,418.04,423.04,-0.08282904689863847,0.03517397881996973
2017-11-30 14:15:00.000,8524,420.69,421.11,388.0,400.0,-0.02569999999999993,0.09480000000000004
2017-11-30 16:10:00.000,8547,396.84,407.94,389.72,396.81,-0.01713666490259825,0.10360121972732546
2017-11-30 19:25:00.000,8586,396.36,425.0,390.01,425.0,-0.03014117647058824,0.030400000000000038
2017-11-30 23:30:00.000,8635,416.4,437.92,412.19,435.13,-0.04598625698067242,0.013605129501528316
2017-12-01 02:30:00.000,8671,434.07,434.07,417.31,419.96,-0.011524907134012705,0.08657967425469096
2017-12-01 06:50:00.000,8723,421.5,432.89,418.91,418.91,-0.009047289393903273,0.08968513523191136
2017-12-01 09:35:00.000,8756,417.98,431.14,415.12,431.14,-0.006169689659971165,0.0784431971053486
2017-12-01 12:15:00.000,8788,430.0,441.05,428.48,441.05,-0.002335336129690578,0.054211540641650534
2017-12-01 13:55:00.000,8808,442.0,456.32,442.0,456.32,-0.035720546984572256,0.026472650771388464
2017-12-01 16:10:00.000,8835,456.48,456.48,440.02,445.64,-0.0042859707387127915,0.05107261466654697
2017-12-01 20:50:00.000,8891,444.99,464.96,443.73,463.12,-0.029603558472965925,0.01619450682328554
2017-12-02 01:05:00.000,8942,461.13,464.06,451.62,461.57,-0.026344866434126934,0.01960699352210935
2017-12-02 03:50:00.000,8975,462.31,468.4,459.55,460.87,-0.029032048082973497,0.02115564041920715
2017-12-02 07:15:00.000,9016,460.8,463.78,449.41,461.81,-0.03100842337757951,0.0190771096338321
2017-12-02 10:05:00.000,9050,462.68,470.62,462.04,470.62,-0.04914793251455526,-0.0012961625090306694
2017-12-02 13:15:00.000,9088,470.01,470.01,455.48,462.2,-0.031826049329294635,0.025248810038944216
2017-12-02 17:40:00.000,9141,462.8,465.0,447.49,457.9,-0.010220572177331187,0.05169250928150255
2017-12-03 01:20:00.000,9233,456.79,462.5,453.22,454.23,0.0008365805869273175,0.060189771701560826
2017-12-03 07:00:00.000,9301,455.02,465.24,454.61,465.24,-0.033703034992691956,0.03510016335654712
2017-12-03 11:30:00.000,9355,466.34,473.87,463.83,473.73,-0.07096869524834822,0.016549511325016305
2017-12-03 14:20:00.000,9389,472.89,481.57,472.89,473.21,-0.06994780330086002,0.015933729211132522
2017-12-03 18:55:00.000,9444,473.83,478.0,473.81,477.15,-0.07762758042544265,0.007544797233574396
2017-12-03 22:00:00.000,9481,477.51,480.75,449.56,449.56,-0.02102055343002044,0.04571136222083818
2017-12-04 01:00:00.000,9517,440.11,464.11,440.11,463.73,-0.04038988204343048,0.013758005736096425
2017-12-04 05:05:00.000,9566,464.57,467.9,457.32,464.49,-0.041959999138840465,0.012099291696269035
2017-12-04 11:00:00.000,9637,464.37,470.11,458.81,461.16,-0.035042067828953125,0.011948130800589797
2017-12-04 14:40:00.000,9681,460.9,463.0,445.0,458.52,-0.01954113233882923,0.01777457908052001
2017-12-04 18:10:00.000,9723,461.0,462.35,455.0,455.39,-0.012802213487340487,0.026768264564439266
2017-12-04 23:25:00.000,9786,451.17,463.9,449.56,463.71,-0.020465377067563677,0.008345733324707262
2017-12-05 03:45:00.000,9838,463.97,466.67,461.52,465.0,-0.032279569892473096,0.005548387096774159
2017-12-05 08:00:00.000,9889,466.46,466.46,460.02,465.0,-0.032279569892473096,0.005548387096774159
2017-12-05 11:45:00.000,9934,465.94,467.58,458.12,461.56,-0.031155212756738007,0.0008882918797123343
2017-12-05 15:10:00.000,9975,460.59,460.59,454.22,457.02,-0.04599361078289787,0.010831035840882337
2017-12-05 17:55:00.000,10008,457.99,457.99,449.99,456.39,-0.0446767019435132,0.012226385328337697
2017-12-05 23:20:00.000,10073,455.89,461.97,454.04,455.01,-0.04177930155381199,0.0015604052658184137
2017-12-06 02:35:00.000,10112,455.72,455.72,447.18,447.18,-0.04765418846996736,0.0018113511337716406
2017-12-06 05:15:00.000,10144,446.48,447.33,436.0,439.98,-0.05920723669257696,0.018205372971498684
2017-12-06 08:10:00.000,10179,439.99,446.98,438.1,442.54,-0.06464952320694177,0.012315270935960566
2017-12-06 10:40:00.000,10209,443.44,447.99,438.0,439.0,-0.07740318906605927,0.010455580865603588
2017-12-06 12:45:00.000,10234,438.1,441.23,425.87,438.77,-0.08589921826925268,0.010985254233425243
2017-12-06 15:50:00.000,10271,437.39,443.59,413.93,413.93,-0.031043896310970508,0.04307491604860721
2017-12-06 18:55:00.000,10308,420.45,431.76,419.52,430.55,-0.06844733480432012,0.0027871327371965823
2017-12-06 22:45:00.000,10354,431.71,431.75,405.02,405.02,-0.009727914670880446,0.05056540417757153
2017-12-07 01:10:00.000,10383,405.99,415.78,401.08,409.02,-0.03190553029191716,0.040291428292015104
2017-12-07 03:20:00.000,10409,411.97,424.88,406.1,424.88,-0.06804274147994721,0.0014592355488608655
2017-12-07 06:55:00.000,10452,424.65,425.5,417.15,417.15,-0.07709457029845372,0.016420951696032658
2017-12-07 10:10:00.000,10491,417.0,424.0,405.49,405.49,-0.05055611729019211,0.024242274778662812
2017-12-07 12:15:00.000,10516,400.79,408.09,395.97,400.05,-0.03764529433820773,0.03817022872140978
2017-12-07 15:10:00.000,10551,401.1,415.32,401.1,410.01,-0.0610229018804419,0.011877759079046864
2017-12-07 16:45:00.000,10570,409.53,409.53,384.99,393.04,-0.01653775697130063,0.06833910034602064
2017-12-07 19:40:00.000,10605,397.0,404.98,386.54,404.0,-0.032153465346534675,0.0393564356435643
2017-12-08 00:00:00.000,10657,403.27,414.88,396.7,405.65,-0.03609022556390974,0.042598299026254234
2017-12-08 02:30:00.000,10687,405.98,407.0,391.01,395.94,-0.007854725463454093,0.12138202757993637
2017-12-08 04:05:00.000,10706,396.0,419.9,392.83,416.27,-0.026929637014437697,0.0882119778028684
2017-12-08 05:55:00.000,10728,415.08,417.5,405.06,414.21,-0.016996209652108747,0.09362400714613368
2017-12-08 08:55:00.000,10764,413.12,422.93,407.17,421.02,-0.010593320982376087,0.07830981901097342
2017-12-08 11:25:00.000,10794,422.05,444.0,416.56,444.0,-0.036036036036036036,0.02250000000000002
2017-12-08 13:55:00.000,10824,452.99,452.99,434.26,445.01,-0.03822386013797441,0.038111503112289696
2017-12-08 16:45:00.000,10858,447.43,447.43,428.0,441.48,-0.005526864184107995,0.08272175409984593
2017-12-08 19:55:00.000,10896,450.06,453.99,441.25,441.92,-0.006517016654598107,0.08743664011585804
2017-12-09 00:30:00.000,10951,445.01,447.11,439.04,443.98,0.00022523537096257916,0.09205369611243751
2017-12-09 03:55:00.000,10992,445.01,461.97,444.08,458.99,-0.007756160264929524,0.05634109675592064
2017-12-09 06:15:00.000,11020,459.06,478.0,455.43,470.82,-0.028291066649675022,0.03542755193067416
2017-12-09 09:00:00.000,11053,467.92,480.56,464.15,480.56,-0.06482020975528545,0.014441484934243378
2017-12-09 11:00:00.000,11077,480.02,484.85,460.94,461.37,-0.06771138132084879,0.056635672020287395
2017-12-09 14:10:00.000,11115,457.5,468.92,457.5,462.5,-0.0699891891891892,0.05405405405405406
2017-12-09 16:30:00.000,11143,462.21,487.5,460.44,470.15,-0.08512176964798465,0.011230458364351867
2017-12-09 17:40:00.000,11157,475.43,475.43,449.41,449.41,-0.04766249082129907,0.0346676753966311
2017-12-09 18:45:00.000,11170,440.9,453.0,430.13,449.06,-0.09254887988242107,0.035474101456375556
2017-12-09 20:45:00.000,11194,445.91,459.0,441.95,453.22,-0.1008781607166498,0.025969727726049118
2017-12-10 00:45:00.000,11242,456.88,464.99,442.51,442.51,-0.07911685611624594,0.007728638900815837
2017-12-10 02:40:00.000,11265,444.75,445.93,427.99,438.87,-0.07147902567958622,0.010481463759199814
2017-12-10 04:35:00.000,11288,436.13,436.13,407.5,409.73,0.020208429941668837,0.09825982964391182
2017-12-10 07:10:00.000,11319,418.01,439.24,418.01,432.91,-0.02952114758263849,0.039453928068189655
2017-12-10 11:10:00.000,11367,429.41,436.48,420.13,432.22,-0.02008236546203324,0.041113321919392855
2017-12-10 14:25:00.000,11406,433.0,443.47,425.79,441.81,-0.04135261764106739,0.03433602679885022
2017-12-10 17:20:00.000,11441,441.92,449.99,435.14,447.99,-0.0545771110962298,0.027143463023728137
2017-12-10 22:15:00.000,11500,442.72,448.41,426.01,427.63,-0.00956434300680489,0.08154245492598743
2017-12-11 01:40:00.000,11541,430.03,448.98,423.54,443.83,-0.003019174008066095,0.0557645945519681
2017-12-11 04:25:00.000,11574,445.96,456.98,442.49,450.29,-0.004352750449710267,0.05436496480046184
2017-12-11 07:45:00.000,11614,451.56,460.15,448.33,459.42,-0.017870358277828645,0.07330982543206653
2017-12-11 11:50:00.000,11663,457.7,462.5,451.21,456.2,-0.0076501534414730584,0.13011836913634361
2017-12-11 15:10:00.000,11703,452.71,468.58,452.71,461.24,-0.0007371433527014826,0.11776949093747276
2017-12-11 19:35:00.000,11756,461.88,474.77,460.9,471.14,-0.014517977671180488,0.17298467546801377
2017-12-11 23:30:00.000,11803,470.01,493.1,464.3,493.1,0.005658081525045555,0.12074629892516724
2017-12-12 00:20:00.000,11813,498.0,515.56,497.0,497.0,-0.0022334004024145144,0.11195171026156939
2017-12-12 02:05:00.000,11834,503.0,515.0,495.89,504.87,-0.014795888050389262,0.0946184166221007
2017-12-12 03:05:00.000,11846,507.02,552.64,497.4,552.64,-0.06680660104226976,-0.01567023740590614
2017-12-12 04:20:00.000,11861,532.33,543.98,525.22,538.22,-0.0418044665750065,0.03112110289472706
2017-12-12 06:30:00.000,11887,536.62,536.62,515.72,519.01,-0.005741700545268912,0.09795572339646641
2017-12-12 09:05:00.000,11918,517.43,531.0,516.03,524.0,-0.011984732824427429,0.1286068702290076
2017-12-12 11:10:00.000,11943,525.5,533.87,517.72,532.57,-0.023170663011435173,0.1844264603714064
2017-12-12 12:55:00.000,11964,532.99,554.97,520.23,548.18,0.003648436644897662,0.15069867561749795
2017-12-12 13:55:00.000,11976,559.0,569.85,550.18,558.26,0.0013792856375165368,0.1299215419338659
2017-12-12 14:50:00.000,11987,560.84,591.39,559.03,582.21,-0.00034351866165137227,0.08344068291509923
2017-12-12 15:20:00.000,11993,586.0,630.79,586.0,630.79,-0.12015092185988993,-0.0046608221436610295
2017-12-12 15:40:00.000,11997,616.61,627.85,610.0,611.74,-0.09275182266976167,0.018880570176872453
2017-12-12 16:25:00.000,12006,622.35,623.29,609.5,619.0,-0.10339256865912763,0.0
2017-12-12 17:10:00.000,12015,619.0,619.0,582.01,588.0,-0.05612244897959184,0.06476190476190483
2017-12-12 18:25:00.000,12030,588.0,588.0,555.0,555.0,0.012612612612612612,0.12807207207207214
2017-12-12 20:35:00.000,12056,562.0,596.0,562.0,594.76,-0.08872486381061266,0.052659896428811706
2017-12-12 23:25:00.000,12090,594.5,602.98,567.61,602.98,-0.10114763342067731,0.03830972834919902
2017-12-13 00:50:00.000,12107,615.0,626.08,610.8,614.0,-0.11728013029315959,-0.003257328990228013
2017-12-13 02:15:00.000,12124,612.0,612.0,586.21,589.05,-0.07989135047958569,0.05086155674390975
2017-12-13 02:55:00.000,12132,586.75,586.75,541.99,557.72,0.009969160152047523,0.11523703650577347
2017-12-13 03:55:00.000,12144,570.0,584.0,563.28,584.0,-0.02226027397260274,0.09246575342465753
2017-12-13 05:20:00.000,12161,583.77,597.6,571.0,590.98,-0.004687129852110024,0.08523131070425395
2017-12-13 06:55:00.000,12180,590.08,619.01,588.21,612.0,-0.01210784313725485,0.06830065359477117
2017-12-13 08:30:00.000,12199,617.67,621.99,604.59,613.8,0.0036819811013359253,0.139622026718801
2017-12-13 10:25:00.000,12222,616.06,638.0,616.06,638.0,-0.024717868338557967,0.09639498432601881
2017-12-13 12:15:00.000,12244,638.26,641.35,622.23,641.35,-0.004568488344897581,0.09066812193030323
2017-12-13 13:45:00.000,12262,648.0,653.8,638.42,649.05,0.0012479778137278472,0.07772898852168561
2017-12-13 14:45:00.000,12274,649.86,699.5,649.86,699.5,-0.08691922802001423,-0.0007147962830593281
2017-12-13 15:15:00.000,12280,698.0,699.0,677.67,699.0,-0.12165951359084401,-0.008311874105865443
2017-12-13 16:20:00.000,12293,693.19,693.19,668.0,680.43,-0.0976882265626147,0.010699116735005933
2017-12-13 17:25:00.000,12306,680.18,687.71,650.0,650.0,-0.05544615384615379,0.04
2017-12-13 18:10:00.000,12315,638.7,654.3,638.7,641.2,-0.04248284466625079,0.09485339987523383
2017-12-13 19:10:00.000,12327,637.38,649.73,613.96,638.0,0.003934169278996851,0.13479623824451412
2017-12-13 20:40:00.000,12345,650.0,671.41,640.78,640.78,-0.0004213614657136331,0.12987296732107748
2017-12-13 23:00:00.000,12373,640.51,676.0,640.51,673.63,0.0008461618395856034,0.07806956341018072
2017-12-14 00:45:00.000,12394,674.2,702.02,674.2,702.02,-0.018546480157260452,0.034471952366029526
2017-12-14 01:40:00.000,12405,706.97,724.0,706.97,715.01,-0.03637711360680269,0.01567810240416223
2017-12-14 03:05:00.000,12422,716.4,721.1,696.81,701.26,-0.026295525197501557,0.0355930753215641
2017-12-14 04:55:00.000,12444,704.53,726.22,700.23,723.23,-0.055874341495789674,0.028580119740608048
2017-12-14 06:25:00.000,12462,719.98,719.98,689.0,701.95,-0.027252653322886237,0.059762091317045275
2017-12-14 08:15:00.000,12484,700.04,712.59,691.5,695.0,-0.017525179856115035,0.0703597122302158
2017-12-14 09:00:00.000,12493,682.82,723.0,682.82,723.0,-0.04690179806362375,0.028907330567081575
2017-12-14 09:40:00.000,12501,730.0,743.9,724.04,735.01,-0.07484251914939932,-0.005727813227030974
2017-12-14 10:35:00.000,12512,729.0,730.8,718.62,718.62,-0.0746152347555036,-0.021736105312960958
2017-12-14 10:45:00.000,12514,703.0,703.0,694.99,694.99,-0.043151700024460796,0.0067051324479488455
2017-12-14 11:20:00.000,12521,693.4,699.65,689.09,689.09,-0.03516231551756667,0.006980220290528008
2017-12-14 11:55:00.000,12528,689.0,693.9,680.0,680.66,-0.052331560544177716,0.010783651162107414
2017-12-14 12:15:00.000,12532,679.0,679.0,665.0,670.0,-0.05223880597014925,0.026865671641791045
2017-12-14 13:05:00.000,12542,674.14,688.0,672.01,674.98,-0.0592313846336188,0.0032889863403360504
2017-12-14 14:05:00.000,12554,671.0,677.2,664.86,674.22,-0.05817092343745369,-0.0018094983833170585
2017-12-14 14:45:00.000,12562,673.0,673.0,645.04,645.04,-0.015564926206126697,0.04644673198561335
2017-12-14 15:25:00.000,12570,648.98,648.98,635.0,643.09,0.008412508358083578,0.05585532351614853
2017-12-14 16:20:00.000,12581,649.0,671.01,649.0,660.18,-0.017692144566633268,0.02965857796358575
2017-12-14 18:20:00.000,12605,665.0,671.99,656.47,660.75,-0.04744608399545974,0.02877033673855466
2017-12-14 20:55:00.000,12636,656.87,675.0,648.5,671.3,-0.10190674810070009,0.012602413228065004
2017-12-14 23:50:00.000,12671,670.05,679.01,666.78,679.01,-0.11356239230644617,0.0011045492702611154
2017-12-15 01:15:00.000,12688,679.76,679.76,650.01,655.16,-0.08129311923804872,0.001312656450332764
2017-12-15 02:10:00.000,12699,656.0,656.02,629.4,629.4,-0.04369240546552272,0.05648236415633948
2017-12-15 02:40:00.000,12705,627.9,627.9,602.89,610.0,-0.013278688524590201,0.09008196721311483
2017-12-15 03:20:00.000,12713,605.58,637.92,601.9,637.92,-0.01241534988713312,0.04237208427389028
2017-12-15 04:55:00.000,12732,642.0,654.92,635.52,644.0,-0.021739130434782608,0.04677018633540373
2017-12-15 07:20:00.000,12761,646.02,664.95,642.12,650.02,-0.030799052336851148,0.055659825851512364
2017-12-15 09:50:00.000,12791,657.52,662.5,642.0,642.0,-0.018691588785046728,0.07302180685358255
2017-12-15 11:10:00.000,12807,634.07,648.98,630.0,645.32,-0.00650839893386234,0.06750139465691431
2017-12-15 13:45:00.000,12838,646.07,674.12,641.12,674.12,-0.013528748590755361,0.021895211535038258
2017-12-15 15:15:00.000,12856,682.0,686.2,665.0,686.2,-0.02430778198775876,0.02885456135237533
2017-12-15 17:15:00.000,12880,686.1,688.88,677.6,678.53,-0.013278705436752967,0.04469957113171126
2017-12-15 20:25:00.000,12918,680.0,681.96,670.04,677.97,-0.012463678333849646,0.04556248801569389
2017-12-16 00:05:00.000,12962,680.0,682.98,669.52,671.9,0.0046137818127697915,0.05500818574192594
2017-12-16 01:40:00.000,12981,675.0,706.0,675.0,700.5,-0.04067094932191293,0.011934332619557479
2017-12-16 02:55:00.000,12996,704.0,708.86,695.03,695.03,-0.03312087248032457,0.004992590247903008
2017-12-16 04:35:00.000,13016,696.23,698.5,688.14,688.14,-0.02343999767489173,0.013151393611765148
2017-12-16 06:35:00.000,13040,688.26,697.19,677.88,677.88,-0.00865934973741666,0.025255207411341248
2017-12-16 10:25:00.000,13086,676.99,690.8,672.01,686.1,-0.021935577904095713,0.012971869989797371
