,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
15819,2019-05-23 22:20:00,162856,7864.04,7895.16,7858.8,7895.16,918.947157,554.385681,5,7239775.486067072,7765.305773140432,7923.004906722255,7607.6066395586095,-1.0,0.0013177302571920624,0.0018183363935015961,0.00669672457233772,0.018152274837511584,0.022407030184677046,0.0013168628126312143,0.005741201220811357,-0.20021852435996929,-0.07057194697286141,0.12543450833473221,-0.1983077897429879,-0.16695101221412934,0.0004998224085390746,0.004857715898424431,0.011315088177530797,0.004170191479088814,-0.005877440614133533,7821.082857142945,7792.108666666643,69.0,58.768463338059554,1.0
15851,2019-05-24 15:30:00,163062,8059.84,8059.84,8046.88,8046.88,986.12875,0.0,3,7942953.74486218,7951.768231778673,8075.176939422751,7828.359524134595,-1.0,-0.0039091609044298314,0.006002097796313777,0.008999248913181157,0.013769939956510768,0.01374056572278759,-0.00391682164514684,0.005210716856649656,-0.2243732305267402,-0.06418569945921065,0.14955967223929872,-0.1682811177841694,-0.16279377949354104,0.009900978605125843,0.002974840023883374,0.0047169987710553585,-2.897566611181901e-05,-0.006281714829931673,7994.648571428658,7969.82333333331,82.0,56.9241805466808,1.0
15882,2019-05-25 10:35:00,163291,8064.59,8067.78,8038.77,8067.78,972.640607,459.298143,6,7834403.538806232,7998.226419803833,8077.393281547896,7919.05955805977,-1.0,-0.0011143054534108465,0.00796599708646406,0.009311490176208803,0.011576776232062214,0.014522860710562524,-0.0011149267533205887,0.0042728153840079185,-0.016510104854025726,-0.06497598052039323,-0.06056812500146271,-0.17901004176994847,0.17815574813976826,0.009049362784383064,0.0013339694690124304,0.0022418725886854673,0.0029081359091129855,0.0035675946397244473,7999.091428571516,7985.530666666643,76.0,46.92400782641735,1.0
15904,2019-05-26 05:20:00,163516,7996.12,8005.0,7976.85,7976.85,919.30745,380.421142,14,7349097.30916624,8005.47609728906,8047.371419395706,7963.580775182414,1.0,-0.002020517953209011,-0.0017182732667715417,-0.00304080148178143,-0.003274997313527539,-0.005382779594065856,-0.002022561953365809,0.003569255504642061,0.04880556257412047,-0.20468815370663077,-0.11421594865186155,0.08946265316864602,-0.24946643386086909,0.0003028107618554543,-0.0013256829207541898,-0.000234937742579433,-0.0021169470955388903,-0.002583934108491448,8003.637142857231,8005.216666666646,44.0,46.46517388984554,-1.0
15906,2019-05-26 06:50:00,163534,7971.37,7975.34,7923.0,7967.0,1021.8378790000003,654.055698,8,8126815.535786348,7999.667848999223,8042.579841858942,7956.7558561395035,1.0,-0.0013187055626310284,-0.0012348232698371486,-0.0032528462404604053,-0.0029509747727949343,-0.004271869899189928,-0.001319575819969998,0.003374841321007855,0.020979956870500905,-0.14530616178780187,-0.12670851984074688,0.027673815183048855,-0.3017768471772812,8.398952768295942e-05,-0.002022561953365809,0.0003028107618554543,-0.0013256829207541898,-0.000234937742579433,7987.0271428572305,8003.593333333312,27.0,45.37925137485666,-1.0
15907,2019-05-26 07:40:00,163544,7970.1,7988.01,7946.22,7987.01,905.231612,573.758705,10,7216684.366636272,7998.517135453839,8039.812636669011,7957.221634238666,1.0,0.0025116103928706224,0.0011895927556433428,0.0012736857280755132,-0.0007494057300136969,-0.00044677607883281123,0.002508461570794651,0.0033929342581149806,0.022578060614460188,-0.14525928648058692,-0.14452403204592074,0.027101239561462126,-0.3082249298047561,-0.001319575819969998,8.398952768295942e-05,-0.002022561953365809,0.0003028107618554543,-0.0013256829207541898,7984.734285714374,8000.813333333312,35.0,45.138998944429964,-1.0
15908,2019-05-26 08:40:00,163556,7974.73,7984.03,7964.26,7974.05,955.414277,633.054195,12,7618398.48691915,7996.292850412581,8037.1238782771725,7955.46182254799,1.0,-0.0016226347531804741,0.0008849002133801687,-0.000434972272084555,-0.0003510157518319401,-0.0023708244714124582,-0.0016239526507888513,0.003327138583456545,0.02484033523146241,-0.10516654769221914,-0.13589265870051564,-0.028330500199304706,-0.3445581053278933,0.002508461570794651,-0.001319575819969998,8.398952768295942e-05,-0.002022561953365809,0.0003028107618554543,7980.85857142866,7998.616666666645,35.0,45.00035753893609,-1.0
15911,2019-05-26 11:05:00,163585,7932.9,7969.16,7932.9,7942.71,900.586334,436.331225,9,7159340.84483057,7986.584042383608,8031.956831953619,7941.211252813597,1.0,-0.0013390567005642229,-0.004564407397799064,-0.0039302487443645395,-0.005546506139343821,-0.003048826408936889,-0.0013399540381353603,0.0032936774792470497,0.023350515371433095,-0.035484585723959954,-0.13307179511518627,-0.05565702798032453,-0.35688319616679587,-0.0032349020740269907,0.0006368636437006359,-0.0016239526507888513,0.002508461570794651,-0.001319575819969998,7968.682857142945,7989.419333333312,27.0,42.4185654774254,-1.0
15912,2019-05-26 11:25:00,163589,7942.56,7942.56,7900.0,7900.0,1350.808402,0.0,4,10686468.87858326,7978.71276580328,8036.464565783347,7920.960965823212,1.0,-0.005377257888050768,-0.006709114135409422,-0.009917121290165753,-0.009286372671352683,-0.010893939033505662,-0.005391767376798029,0.0032401326195345436,-0.0017230181413475662,0.0518437114603985,-0.17222553106341282,-0.0028012008873856877,-0.31777587018015074,-0.0013399540381353603,-0.0032349020740269907,0.0006368636437006359,-0.0016239526507888513,0.002508461570794651,7957.60857142866,7980.415999999979,21.0,40.60901138641888,-1.0
15913,2019-05-26 11:30:00,163590,7882.31,7882.31,7882.31,7882.31,1020.345634,0.0,1,8042680.594334541,7969.9488780029815,8039.566399916402,7900.331356089561,1.0,-0.0022392405063290655,-0.007604457420703925,-0.008933331321604898,-0.012134154976795708,-0.011504818755839197,-0.0022417513543135925,0.0032239513463532066,0.04068250942567964,0.04371838464248993,-0.14533342247954528,0.028997579206724026,-0.3035162718473132,-0.005391767376798029,-0.0013399540381353603,-0.0032349020740269907,0.0006368636437006359,-0.0016239526507888513,7945.510000000088,7969.851999999979,18.0,38.921181518998,-1.0
15914,2019-05-26 11:55:00,163595,7866.27,7907.98,7866.27,7907.98,953.3104140000003,540.4654380000002,5,7523636.736325761,7964.315343639074,8036.119098248807,7892.511589029341,1.0,0.0032566595325480563,0.0010101265822783922,-0.004372563016904918,-0.0057057646076627,-0.008917012255722168,0.003251368102038299,0.003211573723453915,0.045540695929141714,-0.016945639555320705,-0.2150760638658496,-0.007559433869403585,-0.2768581401410948,-0.0022417513543135925,-0.005391767376798029,-0.0013399540381353603,-0.0032349020740269907,0.0006368636437006359,7934.220000000088,7962.382666666645,33.0,38.003564803328175,-1.0
15915,2019-05-26 12:25:00,163601,7875.0,7927.86,7875.0,7927.04,917.818826,381.21384700000004,6,7254774.290985289,7960.926676035521,8031.342295487036,7890.511056584007,1.0,0.0024102235969236663,0.005674732407124239,0.003422784810126478,-0.0019728782745436213,-0.0033092931792348956,0.0024073236667501163,0.0032199617212624603,0.07652556127768476,0.0003860235851066524,-0.22943388316619345,-0.025224001399067372,-0.316449508641454,0.003251368102038299,-0.0022417513543135925,-0.005391767376798029,-0.0013399540381353603,-0.0032349020740269907,7927.504285714373,7957.314666666644,42.0,37.472091617576275,-1.0
15916,2019-05-26 13:30:00,163614,7913.12,7941.19,7904.14,7933.04,981.3146,446.4884540000001,13,7775791.0364282075,7958.391523668654,8026.651594926077,7890.131452411231,1.0,0.0007569029549492345,0.003168950857235453,0.006435930583800875,0.004182278481012602,-0.0012174685969902344,0.0007566166483687908,0.003198162429991131,0.04965562503043569,-0.002406056243114948,-0.22080895693597363,-0.0094679594828218,-0.31547460277105366,0.0024073236667501163,0.003251368102038299,-0.0022417513543135925,-0.005391767376798029,-0.0013399540381353603,7920.920000000087,7952.771999999978,48.0,37.19824598813347,-1.0
15922,2019-05-26 19:25:00,163685,8051.8,8161.51,8051.8,8161.51,2090.436619,2090.436619,4,16983214.8967535,7981.766169315452,8087.515561301955,7876.0167773289495,-1.0,0.016630543099152906,0.024972810593445027,0.027359720851543923,0.025703186757806806,0.025762486913265104,0.016493769942075076,0.004000237198620487,0.24794633538010025,0.07743069774888954,-0.13777399993487102,0.09476413699363564,-0.13637700697059532,0.008172316046172412,0.002326047360964978,-0.0016137201125960843,5.781247645053611e-05,0.0029566586272800066,7991.841428571518,7960.631333333311,88.0,41.789154373528056,1.0
15923,2019-05-26 19:30:00,163686,8282.82,8282.82,8282.82,8282.82,1485.372211,1485.372211,1,12303070.65671502,8009.134699377685,8176.054708342219,7842.214690413151,-1.0,0.014863671060869832,0.03174140508221224,0.04020766929644104,0.04263005780346818,0.040948901531860704,0.014754289247042252,0.00448524044378669,0.4712972173643754,0.23342508912321178,-0.06381318189468103,0.04600796861164572,-0.12055038137262507,0.016493769942075076,0.008172316046172412,0.002326047360964978,-0.0016137201125960843,5.781247645053611e-05,8041.8100000000895,7981.215999999977,92.0,44.48057407323794,1.0
15924,2019-05-26 19:35:00,163687,8401.76,8401.76,8401.76,8401.76,1749.2304800000004,1749.2304800000004,1,14696614.677644802,8044.827908525168,8280.258846069639,7809.396970980698,-1.0,0.01435984362813647,0.02943695468118035,0.04655705032386659,0.05514488876832613,0.05760206239552068,0.014257717588535002,0.004674364199124807,0.5840962376744375,0.4078299396232769,0.1298946742762261,0.12191598314380912,-0.13600800273941246,0.014754289247042252,0.016493769942075076,0.008172316046172412,0.002326047360964978,-0.0016137201125960843,8105.414285714375,8009.391333333309,94.0,47.8726108907294,1.0
