,Unnamed: 0,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
39393,39393,2020-07-06 09:55:00,278962,15.7088,15.7145,15.6835,15.7145,48173.3,16148.62,5,756430.206474,15.58546502948533,15.825839856432214,15.345090202538447,-1.0,-0.0029313418820230423,-0.0060404807084124545,-0.004756295282971168,0.002187472098570176,0.006958906567387846,-0.002935646679250503,0.004139228320963566,-0.10564715922221928,-0.0958850973830499,-0.1298064415850014,0.08204549660087293,-0.011838701124468356,-0.003123151534365043,0.0012911557636199331,0.006952725514803859,0.004749722060792383,0.0007115225279106241,15.707957142857106,15.58616666666656,64.0,56.88395715116267,1.0
39409,39409,2020-07-06 21:55:00,279106,16.0778,16.125,16.0146,16.0146,47727.34,31172.29,3,767119.465932,15.775889940184742,16.02158538827548,15.530194492094006,-1.0,0.0006623344163958488,0.00739762219286666,0.012742599490296104,0.014776889249369598,0.013518131763812669,0.0006621151697610017,0.0042932140960581285,-0.058347348396832366,-0.14850670411515776,-0.10678082477932516,0.0036604552910442134,0.11066793032086447,0.0067082788162538,0.00529170174684479,0.0020066790509334353,-0.0012411977884054792,-0.0016441131817841461,15.876871428571393,15.798633333333225,80.0,58.393383464673406,1.0
39410,39410,2020-07-06 22:20:00,279111,16.0174,16.15,16.0174,16.15,50994.01,50994.01,5,821669.7889079999,15.809899945622494,16.096614068246733,15.523185822998252,-1.0,0.008454785008679355,0.009122719320169724,0.01591495250676211,0.02130512043811761,0.02335660967974951,0.008419243503916094,0.004429734763363715,-0.05920443132000273,-0.08411733799630512,-0.054301467751649096,0.01576230272438816,0.09846338570454227,0.0006621151697610017,0.0067082788162538,0.00529170174684479,0.0020066790509334353,-0.0012411977884054792,15.923014285714249,15.82496666666656,81.0,59.465621525819294,1.0
39411,39411,2020-07-06 22:50:00,279117,16.189,16.2408,16.1394,16.2408,51298.20999999999,34822.69,6,830493.061722,15.849072677838633,16.182215949647308,15.515929406029954,-1.0,0.005622291021671888,0.014124611292195775,0.01479630092476869,0.02162672202302329,0.027047195047144482,0.005606544935322866,0.004473681992484247,-0.008709715540949124,-0.07305515790822324,-0.023779585475488748,0.048872880077080835,0.10679803082994206,0.008419243503916094,0.0006621151697610017,0.0067082788162538,0.00529170174684479,0.0020066790509334353,15.985842857142826,15.855693333333225,85.0,61.16478771446891,1.0
39412,39412,2020-07-06 23:20:00,279123,16.2471,16.2924,16.2173,16.2683,58109.92,33541.47,6,944889.793103,15.887184252580573,16.254893474115313,15.519475031045834,-1.0,0.0016932663415594185,0.0073250773993809295,0.0158417943626441,0.016514621344663638,0.02335660816506246,0.001691834382338886,0.004431469943621022,-0.02515172668490277,-0.06104210609721545,-0.03736621675031832,0.05186407318689421,0.09745700723851454,0.005606544935322866,0.008419243503916094,0.0006621151697610017,0.0067082788162538,0.00529170174684479,16.055399999999967,15.89284666666656,86.0,62.94000215957586,1.0
39413,39413,2020-07-06 23:55:00,279130,16.2689,16.3265,16.2567,16.311,55598.37,29021.17,7,905820.092078,15.925712956891433,16.32319080452024,15.528235109262626,-1.0,0.0026247364506433173,0.004322447170090228,0.009969040247678196,0.018508111348394474,0.019182704323919,0.002621297845565973,0.004391644698337258,-0.019440721295440968,-0.06698017980018629,-0.02459578595728801,0.03907006560246285,0.0791874310465964,0.001691834382338886,0.005606544935322866,0.008419243503916094,0.0006621151697610017,0.0067082788162538,16.126528571428533,15.933059999999895,88.0,65.04939699967414,1.0
39414,39414,2020-07-07 00:10:00,279133,16.3179,16.4618,16.3179,16.4618,55828.31,55828.31,3,916476.489175,15.974448142628574,16.4213689480254,15.527527337231755,-1.0,0.009245294586475385,0.011894297498816764,0.01360770405398748,0.01930650154798763,0.02792451887652514,0.00920281845267823,0.00453964574056415,-0.0023318041456422364,-0.05859574545371836,0.018495595942322213,0.1100213757494888,0.08833830352002603,0.002621297845565973,0.001691834382338886,0.005606544935322866,0.008419243503916094,0.0006621151697610017,16.207214285714247,15.986039999999894,91.0,67.37683456411858,1.0
39415,39415,2020-07-07 00:30:00,279137,16.5084,16.51,16.3598,16.3598,79436.26,35119.53,4,1305521.707074,16.009480129662347,16.468363268676846,15.550596990647843,-1.0,-0.006196163238528007,0.002991845993501219,0.005624435251378346,0.0073272252598393095,0.01299071207430358,-0.006215439123570921,0.004638816707732514,-0.06124836046430745,-0.07839538360951281,-0.0059802051084830036,0.04992555438031773,0.016113695936227426,0.00920281845267823,0.002621297845565973,0.001691834382338886,0.005606544935322866,0.008419243503916094,16.25804285714282,16.031739999999893,92.0,68.56998782626145,1.0
39416,39416,2020-07-07 00:50:00,279141,16.4668,16.4668,16.389,16.389,45786.62,37339.17,4,753177.7041500001,16.043981936056674,16.512547053627927,15.575416818485422,-1.0,0.0017848628956342871,-0.0044223596447533495,0.004782048924038884,0.00741933699280195,0.009125166247968108,0.001783271920689611,0.004639696255905938,-0.06534770105102315,-0.07475883924297269,-0.006973986530963351,0.049922683148818925,0.017610177285628158,-0.006215439123570921,0.00920281845267823,0.002621297845565973,0.001691834382338886,0.005606544935322866,16.311528571428532,16.074119999999894,92.0,69.65128608093896,1.0
39435,39435,2020-07-07 14:05:00,279300,16.7197,16.7197,16.719,16.719,64472.22,0.0,2,1077930.456669,16.4002375172992,16.832140071897687,15.968334962700713,-1.0,-0.005336522158168155,0.0023862055734087395,0.0065623118603252975,0.018680997294728385,0.02029109327800316,-0.0053508122548251436,0.004963709509740603,-0.032049829273075585,0.06420485620292142,-0.19160070728528725,0.027564803020765992,0.08522252507116526,0.0077341753606248185,0.0041575105245059705,0.011967776931834706,0.0015793215859947196,-0.0072479506889324705,16.588785714285667,16.415859999999896,79.0,60.96387822471074,1.0
39470,39470,2020-07-08 09:25:00,279532,17.192,17.192,17.192,17.192,58026.97,58026.97,1,997599.66824,16.933057290709385,17.218293017011735,16.647821564407035,-1.0,0.00033748007121992,0.008428992920115121,0.009720142131383502,0.0112941176470589,0.017910536131916288,0.00033742313762941123,0.0048940479852208,0.045020089773478364,-0.1563038685354274,-0.2679404358150426,0.10692765600044447,-0.035392486214431626,0.008056244188969773,0.0012795381322434631,0.0015576098251504078,0.006521216990265533,0.0012737911816373961,17.030071428571382,16.958226666666555,74.0,57.64825956718368,1.0
39497,39497,2020-07-09 00:45:00,279716,17.4013,17.4013,17.2925,17.3333,42936.83,17162.93,4,744427.098905,17.242535549289293,17.426002460489016,17.05906863808957,-1.0,-0.0007091135504104784,-0.0008473599262160957,0.002974210011630785,0.008353839799414953,0.00439229320585266,-0.0007093650903446934,0.0039265270572155465,-0.12034884952640484,-0.1936700864539369,0.1327958117292166,0.17924045572965286,-0.044077321147813285,-0.0001383540482291501,0.003817514937971556,0.005349343799659234,-0.00393646436000461,0.003139792892495219,17.279914285714238,17.25959333333323,56.0,53.23511768508556,1.0
39501,39501,2020-07-09 02:30:00,279737,16.9375,17.0223,16.8967,16.8967,47001.17999999999,34696.91,8,796990.6237069998,17.17228653731937,17.41506867204545,16.929504402593285,1.0,-0.0019315510295699891,-0.014430620446684415,-0.015429886664918626,-0.02518850997790389,-0.025879762014574426,-0.001933418879879412,0.0042780676397795436,-0.014935107777100129,-0.0471367332078305,0.19351429836785924,0.08467998525137681,-0.05252354739812539,-0.012602335628957741,-0.001014411728236464,-0.00996100400757438,-0.0007093650903446934,-0.0001383540482291501,17.165514285714234,17.192146666666556,21.0,47.24986481344885,-1.0
39502,39502,2020-07-09 02:45:00,279740,16.8566,16.9125,16.7606,16.9125,43665.07,14153.12,3,735029.49709,17.148669579381245,17.407052612865723,16.890286545896767,1.0,0.0009350938348908766,-0.0009982633761385085,-0.01350902059600678,-0.01450922122192111,-0.024276969763403437,0.0009346569070087797,0.004275705844098554,-0.017832914673094908,-0.04596720267170525,0.19480170045711226,0.058977804249001065,-0.05230028053924179,-0.001933418879879412,-0.012602335628957741,-0.001014411728236464,-0.00996100400757438,-0.0007093650903446934,17.103299999999948,17.172326666666557,16.0,45.689894439996706,-1.0
39503,39503,2020-07-09 03:30:00,279749,16.9168,16.9443,16.8318,16.8529,46228.34999999999,30170.09,9,781502.209586,17.121781435801132,17.400659111386894,16.842903760215368,1.0,-0.0035240206947523283,-0.00259222214988708,-0.004518766170094613,-0.016985435222612973,-0.017982111120822708,-0.0035302446822904616,0.004305296418687335,-0.01651982730945214,-0.036554367113468864,0.22370869922677844,0.06586428359865552,-0.0020233683925058137,0.0009346569070087797,-0.001933418879879412,-0.012602335628957741,-0.001014411728236464,-0.00996100400757438,17.03291428571423,17.147679999999884,21.0,44.01747341151713,-1.0
39504,39504,2020-07-09 04:25:00,279760,16.8539,17.019000000000002,16.8539,16.9858,47433.81999999999,32530.56,11,803451.4600140002,17.10941948709194,17.382023278653353,16.836815695530525,1.0,0.007885883141773853,0.004334072431633418,0.00527321903093525,0.003331482509716821,-0.00923349723811695,0.007854952071433718,0.004350269409229097,-0.05718582132864145,-0.006996801494445625,0.1977685885694736,-0.051755719660084326,-0.047635689274427774,-0.0035302446822904616,0.0009346569070087797,-0.001933418879879412,-0.012602335628957741,-0.001014411728236464,16.983271428571374,17.132699999999886,32.0,43.517632903645506,-1.0
39518,39518,2020-07-09 15:15:00,279890,16.6449,16.7169,16.6449,16.6506,52407.12,41866.98,3,873130.085766,16.98468755110133,17.281709283839795,16.687665818362866,1.0,0.0012929142286715045,-0.01543319378414809,-0.02467797960391049,-0.02838303086888017,-0.023969049503209328,0.0012920791347958982,0.0051513867213156,0.1062607660543742,-0.03175801720742679,0.0009871203888494962,-0.2322717381431457,-0.14511043845573315,-0.016845604324917662,-0.00943405999439628,-0.003806031680987143,0.004532635368240001,0.003499771624498216,16.922799999999942,16.981959999999887,23.0,40.25344628270758,-1.0
39519,39519,2020-07-09 15:25:00,279892,16.5459,16.5459,16.5378,16.5378,55201.96,0.0,2,913192.944357,16.94406141009212,17.289306837081913,16.59881598310233,1.0,-0.006774530647544186,-0.005490375305939654,-0.022103171787412168,-0.031285328522308475,-0.03496527980393305,-0.006797581947101783,0.005077298952805828,0.0912665137984982,0.0511803491343432,0.0042087532399924495,-0.22315126451866904,-0.15341194455626705,0.0012920791347958982,-0.016845604324917662,-0.00943405999439628,-0.003806031680987143,0.004532635368240001,16.856785714285653,16.95209333333322,19.0,38.849145447669954,-1.0
39520,39520,2020-07-09 15:40:00,279895,16.6319,16.6319,16.4836,16.4836,48524.08,11701.64,3,802568.4721560002,16.902201281901927,17.289184403583196,16.515218160220662,1.0,-0.0032773403959415197,-0.010029668600531005,-0.00874972187310208,-0.025308072565576326,-0.03446013624728361,-0.003282722638822566,0.005086999477130615,0.1014690913635309,0.042682444144435575,0.03371832347081365,-0.19201391850276564,-0.1434640713014102,-0.006797581947101783,0.0012920791347958982,-0.016845604324917662,-0.00943405999439628,-0.003806031680987143,16.774514285714226,16.912619999999887,30.0,37.487321505042424,-1.0
39521,39521,2020-07-09 16:00:00,279899,16.5574,16.6236,16.5103,16.6236,46579.23,35013.5,4,772093.696795,16.876873892638116,17.265842588303077,16.487905196973156,1.0,0.008493290300662482,0.00518811450132417,-0.0016215631869122007,-0.00033074550035794287,-0.017029731072163545,0.008457425242414105,0.005254300589563411,0.08104579835408987,-0.0034867935823818985,0.04724622198559129,-0.28436310050297137,-0.20894671294546724,-0.003282722638822566,-0.006797581947101783,0.0012920791347958982,-0.016845604324917662,-0.00943405999439628,16.701171428571367,16.88494666666655,30.0,36.58145054710957,-1.0
39541,39541,2020-07-10 06:00:00,280067,16.5836,16.5836,16.5067,16.5551,45184.53,7711.23,7,747294.692213,16.706050665462673,16.940045984903048,16.472055346022294,1.0,-0.0020134430478946364,0.002215697551230411,-0.0051200999981971815,-0.004551795463838215,-0.008462902182506449,-0.002015472749264724,0.005412531824019349,0.07459603149071076,0.029131749554294456,0.05340162265281913,-0.33583557887567783,-0.12634513797398272,0.0042287192625138905,-0.007346499137824925,0.0005710661960782737,-0.003936729441507136,-0.006144091552339415,16.632699999999936,16.71201999999989,16.0,39.453612895436684,-1.0
39554,39554,2020-07-10 15:35:00,280182,16.8999,16.975,16.8999,16.975,46344.77,46344.77,6,785289.3901399998,16.745783207714382,16.97947754257182,16.512088872856935,-1.0,0.005961693452804172,0.004437869822485396,0.006820877817319325,0.012350980146589752,0.01725894408821249,0.005943992873835846,0.005235964049802831,0.06883289736714346,-0.0026954045954009245,0.0013865349465328213,-0.16422650264638927,0.05690877089516123,-0.001515941358103401,0.002369669355318127,0.005477608193318773,0.004836371215624968,0.005908232490861032,16.80757142857136,16.69351999999989,77.0,45.11332921381674,1.0
39556,39556,2020-07-10 16:40:00,280195,16.98,16.9869,16.933,16.9869,46655.47,25625.13,8,791456.910371,16.78539851877221,17.03612695190649,16.534670085637938,-1.0,0.001591990518811981,0.0007010309278348004,0.006666903712131854,0.005142011834319504,0.007526690391459034,0.0015907246452337984,0.005178301972910613,0.07676137312836577,-0.0005649150255341088,-0.016071628991727885,-0.17086372477798065,0.10358431572050072,-0.0008899393248009703,0.005943992873835846,-0.001515941358103401,0.002369669355318127,0.005477608193318773,16.903442857142792,16.74706666666655,75.0,48.86823607182462,1.0
39624,39624,2020-07-12 00:45:00,280580,17.8221,17.8221,17.7774,17.7794,62456.82,30145.17,3,1111067.764875,17.58301192782923,17.818836794455226,17.347187061203233,-1.0,-0.0026980788108260656,0.002910682656618535,0.009470492715442314,0.005946487272480372,0.01076748152359297,-0.002701725185742188,0.004470843212091229,-0.30457593893696155,0.1071805854790503,0.16645127843947868,-0.05892835241448385,-0.06066504430987486,0.005608180007533825,0.006519473918443985,-0.0034970520436390373,0.004781048288516221,0.005712704890111997,17.67162857142848,17.590599999999892,78.0,53.79186421655805,1.0
39625,39625,2020-07-12 01:00:00,280583,17.8,17.875,17.8,17.875,98520.2,98520.2,3,1758734.036816,17.609556298026575,17.8687933841305,17.35031921192265,-1.0,0.005377009347897088,0.0026644229420837995,0.00830334277236888,0.014898424991199422,0.0113554709380288,0.005362604845491782,0.00451716464994995,-0.3119388755058274,0.1242609201417727,0.1859259809664285,-0.08701783757510148,-0.034718605600270604,-0.002701725185742188,0.005608180007533825,0.006519473918443985,-0.0034970520436390373,0.004781048288516221,17.726657142857057,17.61226666666655,81.0,54.69346586301593,1.0
39626,39626,2020-07-12 01:15:00,280586,17.8593,17.89,17.8593,17.89,54750.88000000001,32945.630000000005,3,978622.666949,17.635051180024156,17.911547861179468,17.35855449886885,-1.0,0.0008391608391609129,0.006220682362734431,0.0035058196606365666,0.009149471451618485,0.015750088005178187,0.0008388089405566568,0.004451201983997718,-0.29464308417739005,0.1534428219920422,0.21320827504843928,-0.08731207027963156,-0.04932862380071405,0.005362604845491782,-0.002701725185742188,0.005608180007533825,0.006519473918443985,-0.0034970520436390373,17.769514285714198,17.636926666666554,82.0,55.43044180142462,1.0
39638,39638,2020-07-12 04:30:00,280625,18.3363,18.3363,18.3363,18.3363,54770.34,0.0,1,1004285.385342,17.942463872663062,18.37445178138385,17.510475963942273,-1.0,-0.0016008102059817952,0.008919237160370352,0.016233082456743375,0.012272275587942971,0.01540582896317999,-0.0016020928716917735,0.004866675405404921,-0.2225240697035801,0.05905888444195689,0.043796671991593865,-0.017168649106537228,0.13825930432349495,0.010481788582083151,0.007223039001893915,-0.0039051530100122633,0.003090782370985145,0.006277240414835461,18.1481142857142,17.998093333333227,77.0,63.310725651129744,1.0
39666,39666,2020-07-12 13:55:00,280738,18.0811,18.1731,18.0811,18.1731,50572.67,50572.67,3,916020.628806,18.28374292596445,18.59243331387621,17.975052538052687,1.0,0.012039940078744094,0.001841265291046668,-0.0023057792710442504,-0.01920243511487452,-0.008597598564157316,0.011968036567465036,0.00577060047280535,-0.09350464773294494,-0.004432379305426154,-0.2654479585794952,0.13835309337460802,-0.1466760420829544,-0.010128464327435529,-0.004148013913492843,-0.017080754914142737,0.010754425456350523,-0.0026205765552189675,18.246171428571337,18.356606666666547,35.0,51.83538808018861,-1.0
39685,39685,2020-07-13 01:45:00,280880,17.9741,18.02,17.9741,18.0179,42824.98,35346.08,4,771036.568972,18.172908079610227,18.387558410933448,17.958257748286997,1.0,0.0033523224020894915,-0.0021874688493360717,-0.005189957983425142,-0.011113916269675728,-0.015383018022448682,0.003346715895729435,0.0059402199293768715,-0.12741621941705367,0.04035271680407637,-0.3952496374634638,0.12378772521305807,-0.21657315029154686,-0.005536580749810671,-0.0030136077417388663,-0.005972664683528972,-0.004326426936981598,0.0070688725085314985,18.119314285714182,18.174059999999887,30.0,43.31571866200383,-1.0
39687,39687,2020-07-13 02:20:00,280887,17.8685,17.9264,17.8685,17.9264,62393.12,62393.12,2,1117187.4050830002,18.11552237984316,18.395377970510896,17.835666789175423,1.0,0.00995509783263948,-0.00507828326275539,-0.0017429849034118485,-0.007254643525645976,-0.010241885169418818,0.009905872273453742,0.0061914038414107656,-0.26824952707305993,0.1096722408563666,-0.4139220480236875,0.147091773652052,-0.14572389805073854,-0.014997093838152953,0.003346715895729435,-0.005536580749810671,-0.0030136077417388663,-0.005972664683528972,18.005914285714187,18.129353333333217,18.0,41.26484095298298,-1.0
39702,39702,2020-07-13 11:20:00,280995,18.36,18.4547,18.36,18.4539,58008.45,29143.11,4,1069469.0013950001,18.178102247379588,18.42007944993429,17.936125044824873,-1.0,0.004813372900275059,0.009839061841622865,0.014452201638172738,0.014234758091553168,0.0123708059950407,0.004801825660226022,0.0062701505124157396,-0.20842049857745445,0.1404755689561091,-0.400848414539705,0.1856944422048491,-0.13555724948612108,0.0049891477849599575,0.004557790537040861,-0.0002143687535518524,-0.0018394823888088214,0.006400594215495658,18.25998571428561,18.151053333333216,77.0,48.239507496257,1.0
39703,39703,2020-07-13 11:30:00,280997,18.4979,18.6025,18.4979,18.6025,65449.94,65449.94,2,1215214.150266,18.216683861254168,18.513999769083078,17.919367953425258,-1.0,0.008052498387874474,0.012904630965669295,0.017970789259115216,0.022621076356440062,0.022401881846011662,0.008020250026973041,0.0063522495130703144,-0.191461326958408,0.15688817602243035,-0.3744823107752577,0.21122036784874665,-0.13665009901141362,0.004801825660226022,0.0049891477849599575,0.004557790537040861,-0.0002143687535518524,-0.0018394823888088214,18.33004285714276,18.193553333333217,83.0,49.70330635224677,1.0
39704,39704,2020-07-13 11:35:00,280998,18.58,18.58,18.58,18.58,45703.73,0.0,1,849175.3034,18.249712601140157,18.575493414163066,17.923931788117248,-1.0,-0.001209514850154636,0.006833243921338994,0.01167950777272586,0.016739538472482884,0.02138420097850591,-0.0012102469035868426,0.006336956799998778,-0.19590115041961725,0.15204708656339402,-0.36705530142694504,0.2107254335828694,-0.13503699828684065,0.008020250026973041,0.004801825660226022,0.0049891477849599575,0.004557790537040861,-0.0002143687535518524,18.38027142857133,18.224593333333218,83.0,51.08469895632851,1.0
39705,39705,2020-07-13 11:45:00,281000,18.6705,18.8269,18.6705,18.8269,94485.25,94485.25,2,1775865.5912369997,18.302184182854685,18.70409288050991,17.900275485199455,-1.0,0.013288482238966727,0.0120628947722079,0.020212529600788898,0.02512319294329024,0.030250463771129613,0.01320096482208788,0.006603476048500093,-0.1961966265479916,0.2062278999462791,-0.31616656162645856,0.2361787544671689,-0.0975285017315198,-0.0012102469035868426,0.008020250026973041,0.004801825660226022,0.0049891477849599575,0.004557790537040861,18.470557142857047,18.272706666666554,90.0,53.038925765162716,1.0
39706,39706,2020-07-13 11:50:00,281001,18.7487,18.7487,18.7487,18.7487,56477.29,0.0,1,1058875.767023,18.342776529867894,18.77379140944129,17.911761650294498,-1.0,-0.0041536312404059075,0.009079655543595244,0.007859158715226355,0.01597494296598545,0.02086520922381641,-0.004162281528360179,0.006633017344763013,-0.21809413361459148,0.20884920707281893,-0.32777463312554256,0.22095533934286132,-0.10769073146489214,0.01320096482208788,-0.0012102469035868426,0.008020250026973041,0.004801825660226022,0.0049891477849599575,18.550228571428477,18.317406666666557,90.0,54.68703049588646,1.0
39735,39735,2020-07-13 19:30:00,281093,18.0218,18.0218,18.0218,18.0218,57020.59,0.0,1,1027613.6688620001,18.650111392364305,19.1007297842392,18.199493000489408,1.0,-0.012747541702046172,-0.028401065309511364,-0.03332600264977404,-0.03673098508739114,-0.044443266171792166,-0.012829488772437614,0.005823605296417018,0.1758865344325567,0.0934677224998598,0.14874888927779306,0.2500415973576752,0.09410770000047762,-0.015982689530936067,-0.005081789935311054,-0.0035285870607717484,-0.008038585702029533,-0.003197427843988354,18.56534285714276,18.70761333333321,11.0,46.611299447738254,-1.0
39736,39736,2020-07-13 19:40:00,281095,18.1909,18.2931,18.1909,18.2931,66077.29000000001,66077.29000000001,2,1205049.876891,18.617655811240283,19.075348891644747,18.159962730835808,1.0,0.01505399016746378,0.002114547097975761,-0.013774624499962362,-0.01877370179852067,-0.02222994280827417,0.014941803362307216,0.005788735158398526,0.14204407505021086,-0.06756385476746833,0.19003390297296646,0.19387395050284031,-0.04319608221603002,-0.012829488772437614,-0.015982689530936067,-0.005081789935311054,-0.0035285870607717484,-0.008038585702029533,18.475728571428476,18.673659999999877,35.0,45.47337455828023,-1.0
39739,39739,2020-07-13 20:35:00,281106,18.2828,18.355,18.2828,18.35,46417.76,32809.14,3,850487.4940000002,18.523038926551674,18.99806448698166,18.048013366121687,1.0,0.009134454105004908,0.010501506115323744,0.003110462414790405,0.018211277452862884,0.005231586732038718,0.00909298730553765,0.0057567647982590215,0.04730115975257106,-0.0666781298905395,0.313244476440826,0.0939282593812931,-0.0869840133072508,0.0013537610203271375,-0.007341113391417853,0.014941803362307216,-0.012829488772437614,-0.015982689530936067,18.258742857142753,18.565826666666556,41.0,40.80506813700888,-1.0
39758,39758,2020-07-14 04:45:00,281204,18.0836,18.2463,18.0836,18.2463,45459.22,45459.22,6,825086.473095,18.409044104623977,18.779759549778788,18.038328659469162,1.0,0.012648181858544659,0.0025053981440275037,-0.0007502738225629857,-0.013713513513513464,-0.024840869857998604,0.012568861742965344,0.006626262801736877,-0.0066542008683844345,-0.07917695697083728,0.20702321241041896,-0.06987270317112823,-0.16399818800013755,-0.010066596876553644,-0.0032528202852373234,-0.013057856917456423,-0.011346198563323641,0.006444716960791297,18.36105714285703,18.441526666666547,25.0,45.689972622725236,-1.0
39770,39770,2020-07-14 11:30:00,281285,18.1263,18.215,18.1263,18.215,42403.57,42403.57,2,769627.475309,18.26542642790121,18.579967688463334,17.950885167339095,1.0,0.01635996384291749,0.0052428256070640175,-0.002491717094274537,-0.012828086300991193,-0.0072433357495952375,0.01622758152957582,0.0074355085116873405,-0.015001598165958129,-0.06737772887163893,0.026910279537104332,-0.07291643707692917,-0.08757872402039026,-0.010998451683882138,-0.00772395643339996,-0.010416250114998249,0.005641380628464532,0.003702090064207298,18.22814285714274,18.19456666666655,29.0,39.380361545581046,1.0
39810,39810,2020-07-15 07:20:00,281523,17.8259,17.8609,17.8061,17.8609,45334.18,33979.83,4,808435.04292,18.007018270441915,18.182168495727748,17.831868045156078,1.0,0.005239815846644014,-0.006806314747571318,-0.008471424209620548,-0.009109519503359031,-0.007325192994936724,0.005226135778142016,0.005092955985141715,-0.131890740965384,-0.12918207652854682,-0.25328855001139217,0.043144634469643936,-0.08118259051897479,-0.012055719128327258,-0.0016779273205131948,-0.0006437542191206624,0.001799110925118086,-0.0007611301761096811,17.949957142857002,18.002073333333218,19.0,38.72259365179532,-1.0
39811,39811,2020-07-15 08:00:00,281531,17.8459,17.8478,17.8103,17.8307,51372.91,15961.8,8,916074.463106,17.990989336765374,18.175267990436488,17.806710683094266,1.0,-0.0016908442463705595,0.003540111887796904,-0.008485650575811965,-0.010147944597107772,-0.010784960971090165,-0.001692275336898419,0.0050176389616327114,-0.13647212999598934,-0.06827014650212987,-0.24249014622539586,0.06986616110382349,-0.04819156357633109,0.005226135778142016,-0.012055719128327258,-0.0016779273205131948,-0.0006437542191206624,0.001799110925118086,17.924857142857004,17.98574666666655,19.0,37.872237268899156,-1.0
39813,39813,2020-07-15 08:45:00,281540,17.6927,17.7482,17.6927,17.722,43945.81,37094.0,5,778647.109651,17.936652344434194,18.185966733088826,17.687337955779572,1.0,0.005252589424484143,-0.006096227293376,-0.0077767637689030175,-0.002577696732291024,-0.014530147414545613,0.0052388426929326215,0.005166898758882745,-0.18947968813975086,-0.1540957955033271,-0.13890570367390506,0.09132429354213767,0.007732502039930774,-0.01135372784693578,-0.001692275336898419,0.005226135778142016,-0.012055719128327258,-0.0016779273205131948,17.829657142857002,17.933406666666546,11.0,35.88225377556088,-1.0
39815,39815,2020-07-15 09:35:00,281550,17.5002,17.5239,17.5002,17.5038,48044.21000000001,18067.43,3,841291.860321,17.862256483003467,18.19936738878696,17.525145577219973,1.0,-0.0005024953462079429,-0.012312380092540542,-0.007124462545520681,-0.018333548318349883,-0.01999339339003092,-0.0005026216393040349,0.005353971578610829,-0.2582037635537022,-0.032912491771976964,-0.08311101144529362,0.08973053635035941,0.09661584795153676,-0.011886183771293355,0.0052388426929326215,-0.01135372784693578,-0.001692275336898419,0.005226135778142016,17.68959999999986,17.858039999999885,7.0,32.97541609800699,-1.0
39816,39816,2020-07-15 09:55:00,281554,17.5786,17.6196,17.5786,17.6196,44575.11,36917.67,4,784257.360811,17.84019680273042,18.17903176760936,17.501361837851483,1.0,0.006615706303773949,0.006109886595936587,-0.005778128879359135,-0.0005558895935200425,-0.011839131385756095,0.006593918560241718,0.005379508519295784,-0.21572975017858173,-0.05821958565379917,0.007301341757455014,-0.08122862422118353,0.09520362057411057,-0.0005026216393040349,-0.011886183771293355,0.0052388426929326215,-0.01135372784693578,-0.001692275336898419,17.668428571428432,17.828299999999885,25.0,32.620315992684674,-1.0
39850,39850,2020-07-16 06:50:00,281805,17.1233,17.1233,17.1233,17.1233,70287.59,0.0,1,1203555.489847,17.513264236924368,17.808521656562586,17.21800681728615,1.0,-0.0035555503829054476,-0.02429671162470015,-0.02286578406756456,-0.021117380392963847,-0.027416789730773328,-0.003561886375253565,0.00573255323874225,-0.14587888367644913,-0.15576830072796924,0.1636277133154681,-0.051477859576298114,-0.03401878698515603,-0.02103486022572687,0.001465485797024435,0.0017877189076114242,-0.006456101994673169,0.003453645261147553,17.432199999999863,17.518273333333216,19.0,38.79640174128106,-1.0
39851,39851,2020-07-16 07:05:00,281808,17.1751,17.1751,16.992,16.992,68710.62,21437.17,3,1174083.329623,17.46587657902215,17.829612518622685,17.102140639421616,1.0,-0.007667914479101534,-0.011196201205744716,-0.03177832099694011,-0.030358365669938325,-0.02862336860518955,-0.007697464088167737,0.005807875855553197,-0.1353041713452068,-0.049844626274848786,0.15302182224789418,-0.06210410126004179,-0.004255290898496557,-0.003561886375253565,-0.02103486022572687,0.001465485797024435,0.0017877189076114242,-0.006456101994673169,17.353157142857007,17.479046666666544,15.0,37.645411416035536,-1.0
39852,39852,2020-07-16 07:10:00,281809,16.78,16.78,16.78,16.78,73739.49,0.0,1,1237348.6422,17.40352416274741,17.864095601443807,16.94295272405101,1.0,-0.012476459510357809,-0.02004870556493199,-0.02353297176508917,-0.043858299572072434,-0.04245606026021453,-0.012554944020468195,0.006001755169128057,-0.08147587517654588,-0.024833303631797417,0.2654508936179122,-0.0663783790730132,-0.020510823276749367,-0.007697464088167737,-0.003561886375253565,-0.02103486022572687,0.001465485797024435,0.0017877189076114242,17.23515714285701,17.430019999999885,10.0,35.73933603254418,-1.0
