timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-09-01,10.98970000,11.57000000,10.94360000,11.48000000,1044220.23000000,1535846399999,11858401.65900500,28045,581364.29000000,6605320.22142800,0
2018-09-02,11.48000000,11.50430000,11.07000000,11.36840000,708884.77000000,1535932799999,8001144.01119200,21497,361874.78000000,4088039.29635500,0
2018-09-03,11.36600000,11.48000000,11.04600000,11.32940000,641282.32000000,1536019199999,7241099.57347900,17512,360458.28000000,4074898.15271500,0
2018-09-04,11.32990000,11.44940000,11.21060000,11.42170000,630068.09000000,1536105599999,7161798.61039900,17018,359782.93000000,4092908.16524600,0
2018-09-05,11.43990000,11.58860000,9.90000000,9.96640000,1179038.29000000,1536191999999,12709076.72652500,36509,581157.10000000,6313535.33906800,0
2018-09-06,9.99780000,10.38200000,9.53490000,10.28880000,861725.78000000,1536278399999,8508375.03375600,28052,444140.46000000,4396440.15998900,0
2018-09-07,10.26990000,10.29940000,9.63000000,9.94010000,543939.79000000,1536364799999,5437853.87189200,17791,272115.24000000,2721983.69596500,0
2018-09-08,9.94800000,10.14970000,9.27150000,9.52240000,591172.18000000,1536451199999,5765529.18765100,18386,301874.94000000,2948435.19755300,0
2018-09-09,9.51100000,9.76780000,9.15350000,9.53990000,576769.81000000,1536537599999,5481832.39716800,19585,297884.85000000,2828738.03982800,0
2018-09-10,9.49990000,9.73810000,9.25000000,9.50800000,410304.23000000,1536623999999,3907007.98504200,15595,218433.37000000,2081128.19884200,0
2018-09-11,9.50780000,9.60000000,9.10130000,9.36880000,776611.24000000,1536710399999,7292638.31912100,21707,452613.37000000,4257606.14137400,0
2018-09-12,9.37960000,9.48220000,9.01000000,9.20810000,717494.09000000,1536796799999,6586263.73855700,23112,398702.95000000,3666461.24102200,0
2018-09-13,9.20810000,9.71460000,9.19940000,9.59110000,1020417.71000000,1536883199999,9707635.05213800,25922,503860.61000000,4793692.79699800,0
2018-09-14,9.59110000,10.09970000,9.48090000,9.92680000,1066223.53000000,1536969599999,10431829.29677300,28271,612137.95000000,5997286.42716100,0
2018-09-15,9.88420000,10.24200000,9.84000000,10.09990000,1111177.17000000,1537055999999,11217374.32550000,24614,632652.25000000,6393269.28023700,0
2018-09-16,10.06260000,10.13810000,9.70000000,9.93990000,796456.32000000,1537142399999,7871452.19164500,18232,445366.74000000,4402558.40519300,0
2018-09-17,9.92810000,10.03210000,9.25420000,9.36260000,861322.40000000,1537228799999,8384256.23262200,27126,447088.13000000,4369474.40354700,0
2018-09-18,9.36260000,9.65330000,9.22000000,9.55990000,893224.31000000,1537315199999,8479042.45445900,20738,554964.90000000,5270921.32349900,0
