,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,sma
15668,2019-05-18 00:25:00,161153,7363.76,7363.76,7313.21,7342.73,1197.27297,256.820562,3,8788808.09814624,7233.146461394551,7401.864124729629,7064.428798059473,-1.0,-0.006786240852710068,-0.0005403786734180516,0.0016410438293750218,0.007475045449867768,0.017604667599816937,-0.0068093720940112235,0.007699271532285672,-0.2311790972684723,0.03726906588865921,0.05430280259920725,-0.10266893178105851,0.08594860506581052,0.0062688473634171515,0.0021802235188577157,0.005807546959434973,0.010004254716392325,-0.006960488818121391,7311.868571428633,7225.982000000007,1.0
15705,2019-05-19 01:20:00,161452,7489.52,7489.52,7489.52,7489.52,979.2244529999999,979.2244529999999,1,7333921.1252325615,7332.476469795448,7458.909007304259,7206.043932286637,-1.0,0.0012727272727273142,0.01680206794682415,0.028671417995624005,0.03306146488952155,0.023919415521918008,0.0012719180419189513,0.00576520052835501,0.1378014273614852,-0.1389753977933324,-0.02938297122155184,-0.1216955552250145,0.09521387963435164,0.01539055662845179,0.011605609511741832,0.0042586055303868164,-0.008888861971234618,0.004352851738570251,7351.890000000064,7326.678000000008,1.0
15706,2019-05-19 01:30:00,161454,7539.33,7578.56,7539.33,7578.56,1290.676648,1290.676648,2,9762886.01777325,7354.847699814044,7517.191893337692,7192.503506290396,-1.0,0.011888612354329808,0.013176470588235345,0.028890433573725005,0.04090089372415284,0.04534313218378916,0.011818497963925978,0.005956877512658366,0.1346432177243239,-0.033660673765083374,0.031233860904000488,-0.08437885680775303,0.004921534385984127,0.0012719180419189513,0.01539055662845179,0.011605609511741832,0.0042586055303868164,-0.008888861971234618,7394.142857142921,7343.405333333341,1.0
15707,2019-05-19 01:40:00,161456,7553.77,7553.77,7543.39,7543.39,1202.991554,0.0,2,9081814.20572084,7371.987908921858,7547.7729553719055,7196.202862471811,-1.0,-0.004640723303635519,0.007192717290293693,0.008474598930481303,0.02411563776175174,0.036070360689872016,-0.004651524891100323,0.0060158817683310896,0.09318261926327331,-0.035581526711967223,-0.02172577900996651,-0.12431826745067528,-0.009737752987013376,0.011818497963925978,0.0012719180419189513,0.01539055662845179,0.011605609511741832,0.0042586055303868164,7426.832857142921,7357.250666666674,1.0
15709,2019-05-19 02:05:00,161461,7620.08,7738.18,7620.08,7738.18,1366.266516,1366.266516,2,10535364.28117288,7423.436949522198,7663.250215857014,7183.623683187382,-1.0,0.01929341347338087,0.025822607607455028,0.021062048726934846,0.03320105961396713,0.03451604278074871,0.019109655357736344,0.006305257110167591,0.15210766105762955,-0.10797901122079881,0.0993856207599339,0.0063937434563291345,0.11791112804692,0.006385179373662453,-0.004651524891100323,0.011818497963925978,0.0012719180419189513,0.01539055662845179,7541.017142857207,7398.758666666675,1.0
15710,2019-05-19 02:15:00,161463,7796.6,7796.6,7742.6,7742.6,1342.863651,664.6928849999999,2,10433149.520022599,7452.451772292909,7721.0986136558695,7183.804930929948,-1.0,0.0005711937432315572,0.019875627493673997,0.026408551062585994,0.021645272980618913,0.033791217594719036,0.0005710306741786297,0.006293310821745078,0.14177014676311436,-0.1107151849863037,0.09129202809952217,0.013055714898880822,0.12504280768164014,0.019109655357736344,0.006385179373662453,-0.004651524891100323,0.011818497963925978,0.0012719180419189513,7594.851428571492,7429.783333333342,1.0
15711,2019-05-19 02:30:00,161466,7719.71,7723.68,7719.57,7719.57,1277.625611,468.75875,3,9864697.48108245,7476.735247539008,7758.7662269872635,7194.7042680907525,-1.0,-0.00297445302611532,-0.0024049582718417284,0.01684205534721417,0.02335554704184717,0.018606437106785334,-0.0029788855031629424,0.006260538387239192,0.14692805506524043,-0.11691759201078372,0.04503340596822189,0.009062572784079306,0.08949540639304109,0.0005710306741786297,0.019109655357736344,0.006385179373662453,-0.004651524891100323,0.011818497963925978,7629.075714285777,7459.2160000000085,1.0
15759,2019-05-19 22:45:00,161709,8169.78,8169.78,8159.29,8159.29,1531.5078509999996,622.7051650000001,2,12502548.87076664,7996.218689517647,8165.229302331564,7827.2080767037305,-1.0,-0.001156849159111406,0.015198192391820964,0.013954268671554582,0.015445826975873489,0.024510019349354373,-0.001157518825618098,0.006003662197757159,-0.2001686086186464,0.04866117356347863,0.012118667996831365,0.05821468869530095,-0.10138547795643955,0.01624137569816142,-0.0012260526500185165,0.0014699502341528614,0.008886713937904744,-0.0008559774604837145,8054.621428571493,7993.179333333337,1.0
15761,2019-05-19 23:10:00,161714,8225.23,8270.73,8225.23,8270.73,879.107267,879.107267,2,7252492.590168409,8039.679330179873,8252.089920480415,7827.268739879331,-1.0,0.006155620409896256,0.013658051129448623,0.012485401665373042,0.02906382121003226,0.02780290791599338,0.006136751970291954,0.00607913995052666,-0.18824302828374814,0.08537234747754732,0.07309829356839749,0.057215546520565784,-0.049627553256079225,0.007428868641667918,-0.001157518825618098,0.01624137569816142,-0.0012260526500185165,0.0014699502341528614,8134.030000000063,8042.259333333338,1.0
15762,2019-05-19 23:25:00,161717,8192.56,8218.4,8192.56,8218.4,954.7081890000001,534.450459,3,7832057.630807549,8055.926663799884,8273.304280920334,7838.5490466794345,-1.0,-0.006327131946031406,-0.00021045895867821685,0.00724450289179579,0.0060792729356056174,0.02255279863234927,-0.006347233078564329,0.00617652923851473,-0.2044180857464506,0.057913008404603304,0.08181647277009414,-0.013823513104296773,-0.040278882038578136,0.006136751970291954,0.007428868641667918,-0.001157518825618098,0.01624137569816142,-0.0012260526500185165,8160.204285714349,8059.3006666666715,1.0
15769,2019-05-20 00:45:00,161733,7862.76,7862.76,7862.76,7862.76,1101.5240919999999,1101.5240919999999,1,8661019.56961392,8027.659201171831,8234.424622154977,7820.893780188686,1.0,0.00358662660536635,-0.021448395166208334,-0.02277283466670965,-0.0216931210347997,-0.035064208294062094,0.003580209998235162,0.007200481107323442,-0.11250220164690866,0.11103178765264154,0.23027319575501792,-0.01746926329113794,-0.07765035660391924,-0.025261964818687588,-0.0013543860104867633,0.0011042648372967534,-0.013761840955490712,-0.0024306263380093895,8018.9157142857775,8085.9346666666725,-1.0
15796,2019-05-20 13:05:00,161881,7677.3,7677.3,7563.95,7563.95,1720.154607,0.0,2,13083651.832488,7845.401581170185,8048.061633958555,7642.7415283818145,1.0,-0.018125339128041817,-0.02582031134288032,-0.030126043416379256,-0.03470195396299325,-0.03819157458387912,-0.018291615360514157,0.007643515962424624,0.05960923282672118,0.0358896259119357,0.24267856672890326,-0.128923383585669,0.07951549592992932,-0.007867891720152898,-0.004429650513561256,-0.004729211738219163,-0.003621620794463709,-0.007965091640141253,7779.74571428578,7830.892000000008,-1.0
15797,2019-05-20 13:15:00,161883,7661.78,7661.78,7646.26,7646.26,1084.718533,619.930653,2,8303661.253871139,7827.297801063804,8039.6192091570165,7614.976392970592,1.0,0.010881880498945673,-0.007440696403490321,-0.015219404386413449,-0.019571990921796623,-0.024197695980152756,0.010823098889176208,0.007673343851565418,0.009965890304986508,-0.014886458957166662,0.20269622801435885,-0.15995720172898342,0.035746421849438104,-0.018291615360514157,-0.007867891720152898,-0.004429650513561256,-0.004729211738219163,-0.003621620794463709,7739.612857142923,7815.976000000008,-1.0
15817,2019-05-20 21:00:00,161976,7913.26,8009.27,7913.26,8009.27,1340.201002,1026.3129330000004,3,10685475.557208953,7815.901580318257,7969.747661670336,7662.055498966179,-1.0,0.009896882778238858,0.02629397224781438,0.025468769005230207,0.027882407748450078,0.03478940568475464,0.009848229381821838,0.007716627197232883,0.04848584959664675,0.07191733243155028,-0.06015943090244453,-0.06081147107598421,0.06256965572617218,0.016105998985667114,-0.0008043847083172295,0.002350927481085563,0.006697162105330889,0.002779051788191822,7829.285714285777,7809.582000000008,1.0
15818,2019-05-20 21:20:00,161980,8024.33,8038.68,7949.92,8038.68,1169.1487,868.7196720000001,4,9352283.2721336,7836.15416392569,8012.8095433056915,7659.498784545689,-1.0,0.003671995075706036,0.013605219158771442,0.030062518660135096,0.029234285275307803,0.03165678688810725,0.003665269760309897,0.006821376501839698,0.1027785184499195,0.08785224391899175,0.007885601070605172,-0.037478970649421905,0.03385116736601398,0.009848229381821838,0.016105998985667114,-0.0008043847083172295,0.002350927481085563,0.006697162105330889,7875.02285714292,7827.7020000000075,1.0
15819,2019-05-20 21:35:00,161983,8060.83,8060.83,8016.29,8016.29,996.616695,334.293614,3,8006824.25753491,7852.530149023354,8038.824798311385,7666.235499735323,-1.0,-0.002785283155941065,0.0008764843737318895,0.010782041615074567,0.0271935028773449,0.026367576357013478,-0.002789169274709735,0.006822423238399581,0.09964460453660043,0.06405519746471497,-0.018707018258139505,-0.029301746389580965,0.031410237628859895,0.003665269760309897,0.009848229381821838,0.016105998985667114,-0.0008043847083172295,0.002350927481085563,7914.49285714292,7837.804666666674,1.0
15849,2019-05-21 12:00:00,162156,7826.89,7850.13,7812.6,7850.13,1027.932013,897.2725130000001,5,8053695.59701399,7883.621653248991,7960.361846646488,7806.881459851494,1.0,0.005693282720681925,-0.004959907519843432,-0.005921318392430486,-0.009533554807215405,-0.012567232366126446,0.005677137238157215,0.005895518282504419,-0.09317842008621484,0.18346367720493958,-0.1617494510668372,-0.003242519160698157,-0.08449748345132639,-0.010649385923574783,-0.0009666702260098248,-0.003640371141180765,-0.0030675778807687237,0.0064952296701434875,7888.038571428637,7882.334666666675,1.0
15853,2019-05-21 13:20:00,162172,7945.03,7945.03,7906.12,7906.12,932.1765519999999,0.0,2,7394126.17596061,7889.596028446821,7964.9303049393875,7814.261751954255,-1.0,-0.007868166177677494,0.004116229833204477,0.007282493476842733,0.007132365960818454,0.01286625525738283,-0.00789928352897995,0.005982794119997273,-0.058985630887756955,0.07434836368088651,-0.05911883119346901,-0.18745697062854008,-0.0029754376085513396,0.012007064864201666,0.003148322828549155,-0.000149053225653617,0.005677137238157215,-0.010649385923574783,7877.527142857208,7893.749333333341,-1.0
15867,2019-05-21 19:00:00,162240,7974.61,7974.61,7952.13,7952.13,930.601625,0.0,3,7415624.50750768,7916.852292640314,7983.291473398129,7850.413111882499,-1.0,-0.005033557046979831,-0.0008518754452556676,0.0009213562061269887,0.0021537383554461886,0.00572795200105225,-0.005046268067625093,0.004855869600389572,-0.20696319075268582,-0.014457888493414357,-0.07309587724847218,-0.3234502186109694,0.20488584930987544,0.00419402957028403,0.0017731705153707367,0.0012304903676962908,0.0035601872739974283,0.00238559034911745,7939.727142857207,7914.222000000007,1.0
15871,2019-05-21 20:50:00,162262,8033.57,8033.57,8002.29,8020.28,930.014456,704.1633469999998,4,7457895.15504431,7941.685670815048,8024.464408285399,7858.906933344697,-1.0,8.105112081224775e-05,0.004453506196835821,0.009632718007593244,0.008570030922532723,0.0034933361360098836,8.104783634799162e-05,0.004874977951443984,-0.20704848634047565,-0.09965504515129901,-0.09934160032115949,-0.2589432956196903,0.228025102815535,0.004362570846964786,0.005143000497747963,-0.0010531025030431351,-0.005046268067625093,0.00419402957028403,7981.684285714349,7942.713333333341,1.0
15891,2019-05-22 10:35:00,162427,7850.95,7889.35,7850.95,7889.2,901.6155380000001,654.836591,7,7098769.4512304915,7914.338164917074,7969.755536196981,7858.920793637168,1.0,0.004900181257029734,-0.0025223949476239627,-0.0040033279004558775,0.0010226946863016728,-0.0036460905245848663,0.00488821444596077,0.00444212422286841,-0.19191567740307067,-0.15134266506543595,0.08948661675349415,-0.43451018323152985,0.12749163369756736,-0.0074137959914200025,-0.0014857811231792084,0.005033534759002478,-0.004674925804330599,-0.0013302472889282768,7899.687142857207,7913.468000000008,-1.0
15893,2019-05-22 11:10:00,162434,7759.99,7759.99,7759.99,7759.99,921.5373179999999,0.0,1,7151120.37230682,7893.57939249345,7982.631492154285,7804.527292832614,1.0,-0.009313233600665938,-0.016378086497997213,-0.011558160833451181,-0.018859169442986934,-0.020315847547819676,-0.009356872920839976,0.0047154048210486105,-0.1311805755416079,-0.15439461268699267,0.15943704900311761,-0.42113443932056976,0.08281228201625662,-0.007156817091868106,0.00488821444596077,-0.0074137959914200025,-0.0014857811231792084,0.005033534759002478,7863.437142857207,7893.867333333342,-1.0
15894,2019-05-22 11:25:00,162437,7814.48,7814.48,7793.12,7793.12,1108.7455220000002,569.248756,3,8657695.59320125,7884.446720448591,7980.258002989857,7788.635437907325,1.0,0.00426933539862806,-0.0050836595199248436,-0.012178674643816834,-0.007338171100012336,-0.014670350164050494,0.004260247642857706,0.0046594132476466075,-0.15107483891542386,-0.16364053027048406,0.18747920508441138,-0.3982193728854988,0.03429249849621449,-0.009356872920839976,-0.007156817091868106,0.00488821444596077,-0.0074137959914200025,-0.0014857811231792084,7850.862857142922,7884.371333333342,-1.0
15903,2019-05-22 15:25:00,162485,7958.84,7958.84,7958.84,7958.84,1083.524029,0.0,1,8623594.38296636,7876.805994576505,7973.912940337556,7779.699048815454,-1.0,-0.0010242249278272775,0.013864968152866197,0.01123832491147203,0.016454661558109818,0.01944660062354142,-0.001024749804603431,0.004426456101379329,-0.14189794803919592,-0.10360630126908181,0.18418908021548566,-0.1660538623345832,-0.062431644686345204,0.014794478603912253,-0.002594084680362485,0.005145106471967864,0.0029391810643293326,-1.152801981341156e-05,7870.051428571494,7850.6580000000085,1.0
15913,2019-05-22 20:30:00,162546,7826.74,7826.74,7818.98,7818.98,1206.0627439999998,740.087482,2,9435923.55294144,7866.566244704768,7954.236969162236,7778.8955202473,1.0,0.007089184099825507,-0.003875455448824172,-0.005194782062161951,-0.010961794364529709,-0.006543438265518731,0.007064173965622089,0.004950353280344961,-0.19961761852117602,-0.11513500409516592,0.12227801135278951,-0.08646615695355772,-0.09779897671963832,-0.010947158450505867,-0.001325337368815127,-0.005813995680107098,0.004457377126167117,8.13198207350041e-05,7848.298571428636,7879.82133333334,-1.0
15917,2019-05-22 21:55:00,162563,7687.67,7687.67,7652.69,7666.53,1472.8217710000001,596.97518,3,11296928.26651201,7827.752870503904,7953.113212483979,7702.392528523829,1.0,-0.007040639097306234,-0.016202156095570408,-0.019872231675652108,-0.01949742805327548,-0.012546464810392677,-0.007065541350778304,0.005112258539864071,-0.11154472657903028,-0.09519463068160808,0.08771693878960499,-0.06706660258845394,-0.03936185425874902,-0.009269304872002948,-0.003737493751756915,0.00038232972248053443,0.007064173965622089,-0.010947158450505867,7776.357142857208,7845.474000000006,-1.0
15918,2019-05-22 22:00:00,162564,7599.98,7599.98,7599.98,7599.98,1016.0952699999999,0.0,1,7722303.7300946,7807.04624591264,7963.3028170868665,7650.789674738414,1.0,-0.00868058952355244,-0.015660111722871406,-0.02474210135266064,-0.02838031851311118,-0.0280087684071324,-0.008718485305321266,0.0052355482455505534,-0.06799270752247542,-0.034877143503547585,0.10708660735227833,-0.07227264143238789,-0.08644464370430727,-0.007065541350778304,-0.009269304872002948,-0.003737493751756915,0.00038232972248053443,0.007064173965622089,7740.725714285778,7821.550000000006,-1.0
15919,2019-05-22 22:05:00,162565,7629.77,7629.77,7629.77,7629.77,1365.46173,1365.46173,1,10418158.9437021,7790.930223556946,7959.2528306074855,7622.607616506406,1.0,0.003919747157229425,-0.004794868082430903,-0.01180174824404956,-0.020919336976872205,-0.024571815028694766,0.003912084964385443,0.0052094550529507505,-0.12187891241065538,-0.06471962657388566,0.08422237821749294,-0.07900033058000157,-0.041107850725173097,-0.008718485305321266,-0.007065541350778304,-0.009269304872002948,-0.003737493751756915,0.00038232972248053443,7721.558571428634,7801.6300000000065,-1.0
15956,2019-05-23 15:25:00,162773,7781.36,7783.04,7778.7,7778.7,927.8349300000001,566.446546,3,7219223.8872596,7653.281415081463,7777.334297221709,7529.228532941217,-1.0,0.002155380657230088,0.012279519125910632,0.0074940032431702885,0.015090577393364946,0.016223094328579712,0.0021530611566813462,0.005383604825278926,0.003158655432278181,-0.0404474103147354,-0.08648152646842852,-0.13752298785048983,0.053621938282216904,0.01005167624097858,-0.004738674692632117,0.007511784618374762,0.0011150587605683882,0.003256971699764577,7699.008571428632,7627.983333333343,1.0
15957,2019-05-23 15:50:00,162778,7766.53,7781.32,7752.48,7752.48,916.308103,294.196997,5,7117098.409803599,7662.299468255875,7788.439932388426,7536.159004123323,-1.0,-0.0033707431833083223,-0.001222627760736117,0.008867384837214276,0.004097999699514521,0.011668967749175696,-0.003376436936500582,0.005306647064100283,-0.0006035134948735143,-0.03899814539112978,-0.10734491695734792,-0.16149506646376593,-0.008879091429751716,0.0021530611566813462,0.01005167624097858,-0.004738674692632117,0.007511784618374762,0.0011150587605683882,7716.5585714286335,7641.259333333343,1.0
15959,2019-05-23 16:40:00,162788,7818.59,7818.59,7788.89,7811.75,904.3153800000001,192.718133,5,7061960.09379494,7689.794188641219,7837.072083984091,7542.516293298348,-1.0,-0.00240594897702473,0.007645295440942723,0.004248781930142664,0.006413320329761607,0.016580474055026162,-0.0024088479230091053,0.005473413454069808,-0.021300440909387146,-0.009527035120071942,0.011311635832698234,-0.23358908989923582,0.05926339695084011,0.010025066201059474,-0.003376436936500582,0.0021530611566813462,0.01005167624097858,-0.004738674692632117,7762.952857142919,7681.850000000009,1.0
16002,2019-05-24 15:30:00,163062,8059.84,8059.84,8046.88,8046.88,986.12875,0.0,3,7942953.74486218,7958.582364444744,8081.149140981579,7836.015587907908,-1.0,-0.0039091609044298314,0.0023542659548230205,0.0058625146562867325,0.008999248913181157,0.013769939956510768,-0.00391682164514684,0.005149226484812818,-0.24796968954348766,-0.04056924641855182,0.17243200871703826,-0.12188271962841332,-0.3410752304877367,0.006268320657770943,0.003493897973759985,0.003113599997478289,0.0047169987710553585,0.001442284909606073,7998.875714285778,7973.99000000001,1.0
16058,2019-05-26 07:20:00,163540,7948.23,7970.1,7937.3,7952.72,939.219825,704.816601,10,7470142.26450229,7989.644139490475,8045.65982879733,7933.62845018362,1.0,0.003751104379654313,-0.0015041370045324465,-0.005698710976082433,-0.002671174639642282,-0.0034197952132891674,0.0037440865319311456,0.003752160824724473,-0.070309772793931,-0.21268649325924122,-0.08124742302266191,0.12010743724711676,-0.2645963822721487,-0.005249355886142837,-0.004209741229264097,0.0030402619910017137,-0.0007509074862532827,-0.003009248351499849,7970.9728571429205,7993.182666666675,-1.0
16064,2019-05-26 11:30:00,163590,7900.0,7900.0,7882.31,7882.31,1668.5282960000002,0.0,2,13163323.62413454,7967.868474695748,8037.1724922219655,7898.56445716953,1.0,-0.0038859808974025523,-0.007491994897888543,-0.010241252054591476,-0.01400503110352791,-0.01207224799244977,-0.0038935509388924316,0.0036283493409731207,-0.010310022915566866,-0.09265066329549033,-0.11825577090144332,0.04651601687715771,-0.20686310296965846,-0.003626649920359881,-0.002773853635256174,-0.003809972437085918,0.001958317525094344,0.0032527090101250877,7946.667142857205,7968.184666666674,-1.0
16065,2019-05-26 11:55:00,163595,7866.27,7907.98,7866.27,7907.98,953.310414,540.465438,5,7523636.736325761,7962.4240679052255,8033.604740866398,7891.243394944053,1.0,0.0032566595325480563,-0.0006419766815872752,-0.004259734241942481,-0.007017944793172193,-0.010793981189026747,0.003251368102038299,0.0036173557245130134,-0.03181964592917384,-0.11302042398269666,-0.17838649862088626,0.014903610559566046,-0.17732513163458016,-0.0038935509388924316,-0.003626649920359881,-0.002773853635256174,-0.003809972437085918,0.001958317525094344,7940.275714285775,7959.290666666674,-1.0
16074,2019-05-26 19:25:00,163685,8085.11,8161.51,8085.11,8161.51,1562.219513,1562.219513,2,12729431.24141943,7988.54612203746,8094.047642859097,7883.044601215823,-1.0,0.013327257805583859,0.020559978692249237,0.02344458307992303,0.024970236151647507,0.02510026162852763,0.013239231145451669,0.0040846472077743345,0.11251591262127932,-0.00244645174834321,-0.05403812655276913,0.0620107575908724,-0.1151733964818078,0.007112244223957731,0.0028225047601626585,0.0014895941383592515,0.00012684976169907713,0.0005741649795236725,8009.824285714349,7969.066666666674,1.0
16075,2019-05-26 19:30:00,163686,8282.82,8282.82,8282.82,8282.82,1485.3722109999999,1485.3722109999999,1,12303070.65671502,8015.298292761328,8179.69600760972,7850.900577912937,-1.0,0.014863671060869832,0.028389020842619406,0.03572924651341913,0.03865672671185205,0.04020505658898754,0.014754289247042252,0.004470618024537541,0.2910576949478777,0.13197345655374307,-0.039088450313818544,0.10655567680330448,-0.06431297883796776,0.013239231145451669,0.007112244223957731,0.0028225047601626585,0.0014895941383592515,0.00012684976169907713,8056.355714285777,7988.30333333334,1.0
16076,2019-05-26 19:35:00,163687,8401.76,8401.76,8401.76,8401.76,1749.2304800000002,1749.2304800000002,1,14696614.6776448,8050.431175237571,8282.22945129754,7818.632899177601,-1.0,0.01435984362813647,0.02943695468118035,0.043156526370811576,0.050602156534439446,0.05357167489074621,0.014257717588535002,0.004852518653259134,0.4164427534803877,0.28551432993182946,0.07784409861517748,0.1480415048101405,-0.03408221539111557,0.014754289247042252,0.013239231145451669,0.007112244223957731,0.0028225047601626585,0.0014895941383592515,8119.225714285778,8017.496000000006,1.0
16077,2019-05-26 19:40:00,163688,8340.01,8340.01,8340.01,8340.01,1131.1647,0.0,1,9433924.909647,8076.756522943246,8332.135742238554,7821.377303647939,-1.0,-0.007349650549408726,0.0069046532461167764,0.021870952801626098,0.035489690433651244,0.04288059781745601,-0.007376792301039714,0.00499756993700674,0.2853332336905889,0.134630788806297,-0.05224901444400514,0.06927639807779716,-0.06704507312335677,0.014257717588535002,0.014754289247042252,0.013239231145451669,0.007112244223957731,0.0028225047601626585,8173.130000000064,8044.042666666673,1.0
16078,2019-05-26 19:50:00,163690,8372.55,8432.86,8372.55,8432.86,1104.153814,1104.153814,2,9277173.6395805,8109.129566312041,8399.04147743894,7819.2176551851435,-1.0,0.01113308017616288,0.003701605377920858,0.018114603480457347,0.03324752404885856,0.04701788017883901,0.011071563597297995,0.005128245227074829,0.2136277491958317,0.25642919357461713,0.08448221901753164,0.2090071062887522,0.014459654453798388,-0.007376792301039714,0.014257717588535002,0.014754289247042252,0.013239231145451669,0.007112244223957731,8238.602857142921,8078.696000000006,1.0
16079,2019-05-26 19:55:00,163691,8480.0,8480.0,8480.0,8480.0,1134.514618,1134.514618,1,9620683.96064,8142.845060283674,8464.191382821027,7821.498737746319,-1.0,0.005590037069274079,0.016785351576316998,0.009312334558473356,0.023805901854682343,0.03902341601002757,0.005574470795810527,0.00515547860945474,0.23148173999962407,0.21681606106802845,0.12130610659323786,0.24454749206473808,0.07080754093930179,0.011071563597297995,-0.007376792301039714,0.014257717588535002,0.014754289247042252,0.013239231145451669,8307.590000000066,8118.542000000006,1.0
16080,2019-05-26 20:00:00,163692,8582.52,8582.52,8582.52,8582.52,1130.885518,1130.885518,1,9705847.57594536,8182.815509348794,8545.610273905151,7820.020744792437,-1.0,0.012089622641509479,0.017747241149503212,0.029077902784289344,0.02151453981070639,0.03618332886625586,0.012017126866515682,0.0053396155237947955,0.2574807613029326,0.2738045465950173,0.04607603362793696,0.33270849603126446,0.1901471632909209,0.005574470795810527,0.011071563597297995,-0.007376792301039714,0.014257717588535002,0.014754289247042252,8383.068571428637,8163.51133333334,1.0
16081,2019-05-26 20:05:00,163693,8534.72,8534.72,8534.72,8534.72,1607.493203,0.0,1,13719504.389508158,8214.806826680722,8594.06064206889,7835.553011292556,-1.0,-0.005569459785704112,0.006452830188679259,0.01207893881790989,0.02334649478837547,0.015825255660718573,-0.005585027054616276,0.005430590231124999,0.19122085111117354,0.24481402940088684,-0.008155862913339626,0.3617913691582798,0.09804289306167686,0.012017126866515682,0.005574470795810527,0.011071563597297995,-0.007376792301039714,0.014257717588535002,8436.384285714352,8204.02333333334,1.0
16173,2019-05-28 13:50:00,164194,8638.93,8641.31,8638.93,8641.14,947.715388,778.803928,4,8188455.936352692,8693.20592840367,8768.437615905386,8617.974240901953,1.0,0.0036237186321854686,-0.0016025400317273286,-0.006211508714628278,-0.00978283414560932,-0.006993794529993158,0.003617168782263036,0.004897229456547346,-0.03435913906198568,-0.1148454051346197,-0.06898768354996586,-0.025435175859178732,-0.0385392859321471,-0.005220994254763411,-0.004627054922284657,-0.003600120065602397,0.002812634718406315,0.003752146571306625,8671.308571428634,8682.644000000006,-1.0
16191,2019-05-29 03:15:00,164355,8634.81,8655.57,8631.43,8649.71,886.4705949999999,553.5399719999999,10,7662564.790924288,8681.87630016776,8738.594701935857,8625.157898399662,1.0,0.0033744672656952357,-0.0021284794004726715,-0.0034517441331295418,-0.005419209735950226,-0.0049798688600024565,0.003368786527087053,0.003939194823300652,-0.12010701587632537,-0.038694009015247,-0.4140033607836088,0.05637752284804166,0.11180061464373672,-0.005499534359284297,-0.0013269673139451044,-0.001976231773596737,0.000441637193029365,-0.003416451078727789,8675.821428571495,8686.86666666667,-1.0
16194,2019-05-29 04:40:00,164372,8547.46,8572.52,8547.46,8572.52,953.717516,575.383128,3,8162715.57869672,8658.891675558047,8739.576915883683,8578.20643523241,1.0,-0.00037780908047801987,-0.0060846376811594105,-0.008923998608045713,-0.00557964508353237,-0.011033483461311167,-0.00037788046830833366,0.003915995230017077,-0.16002505431785669,-0.0718876685806464,-0.33447158005992617,0.10118235842540828,0.0795622356818853,-0.005725344055194981,-0.0028608314527929224,0.003368786527087053,-0.005499534359284297,-0.0013269673139451044,8627.348571428638,8666.265333333336,-1.0
16195,2019-05-29 05:15:00,164379,8565.0,8585.33,8539.29,8544.88,1046.534073,452.29671900000005,7,8954654.48693499,8648.526977780042,8740.484804725425,8556.569150834659,1.0,-0.003224256111388657,-0.0036008470386299507,-0.009289275362318938,-0.012119481462384285,-0.008785910990161017,-0.0032294652251501077,0.0038996653821126866,-0.17512742562252917,-0.019477519076769468,-0.3369980732843565,0.07131120858819424,0.07236867719866705,-0.00037788046830833366,-0.005725344055194981,-0.0028608314527929224,0.003368786527087053,-0.005499534359284297,8608.092857142925,8654.34666666667,-1.0
16196,2019-05-29 05:35:00,164383,8542.9,8542.9,8483.2,8483.2,1243.5464470000002,0.0,4,10578486.49942455,8633.497252527312,8747.620897392271,8519.373607662352,1.0,-0.007218357659791397,-0.010419339937381311,-0.010793212496618354,-0.016440579710144898,-0.019250356370329014,-0.007244536056202122,0.003995538667428384,-0.12680125724638994,-0.028556379860359114,-0.2853446974967575,0.07521073900148322,0.02706339354188358,-0.0032294652251501077,-0.00037788046830833366,-0.005725344055194981,-0.0028608314527929224,0.003368786527087053,8581.670000000067,8637.197333333337,-1.0
16197,2019-05-29 05:45:00,164385,8465.89,8470.0,8465.89,8470.0,1018.329659,454.272277,2,8622933.935889978,8618.63386593392,8749.245613980775,8488.022117887065,1.0,-0.001556016597510479,-0.008763142372976485,-0.011959143869014088,-0.012332434676343595,-0.017971014492753623,-0.0015572284486058408,0.003904386565733681,-0.09628459023611169,0.0015265856720039013,-0.24969199223871913,0.10389170131778792,0.017424129995908526,-0.007244536056202122,-0.0032294652251501077,-0.00037788046830833366,-0.005725344055194981,-0.0028608314527929224,8560.152857142924,8624.181333333336,-1.0
16198,2019-05-29 06:00:00,164388,8480.64,8497.62,8454.28,8497.62,1032.467636,819.8468439999998,3,8754650.538348101,8607.632605394472,8743.160653317012,8472.104557471932,1.0,0.0032609208972846915,0.0016998302527349018,-0.005530797389781794,-0.008737220793885503,-0.009111728873009484,0.0032556156249885504,0.0039246123951026295,-0.1123268908174189,-0.05419003412573387,-0.27191071714688364,0.10801194379950176,0.0005672450807912915,-0.0015572284486058408,-0.007244536056202122,-0.0032294652251501077,-0.00037788046830833366,-0.005725344055194981,8538.42571428578,8611.315333333338,-1.0
